Sector,NumericRating,OAD,OAS,OAS_old,OAS_change,OAS_pct_change,MktVal
AEROSPACE/DEFENSE,6.0,12.777912139892578,141.53359985351562,144.70059204101562,-3.1669921875,-0.02188652753829956,512.6492919921875
AUTOMOTIVE,6.0,11.024519920349121,164.86160278320315,193.02191162109375,-28.160308837890625,-0.14589178562164307,2341.0643005371094
BANKING,6.446590057782562,13.275275212413797,181.52747407999968,230.66274585146488,-49.135271771465206,-0.1904912430491144,21285.219061465454
BROKERAGE_ASSETMANAGERS_EXCHANGES,5.0,10.352167129516602,231.9185028076172,275.913818359375,-43.99531555175782,-0.15945309400558472,1004.9433517456055
CABLE_SATELLITE,7.0,13.613258947315158,161.90527243181694,216.09190863833527,-54.18663620651839,-0.24939715019721603,8395.259777069092
CHEMICALS,5.657347087784131,13.943934101327205,129.34367638566684,133.48087616743135,-4.137199781764488,-0.022375297595830228,1204.6086692810059
CONSTRUCTION_MACHINERY,5.999999999999999,12.820144871313303,133.33259387712022,126.41581502881941,6.9167788483007575,0.06875165766511522,2724.4129882873535
CONSUMER_PRODUCTS,4.721758404631775,13.943362467509882,106.26202284903842,98.81639743774184,7.445625411296571,0.07612435041544684,6257.615341186523
DIVERSIFIED_MANUFACTURING,6.095171251217249,12.976498976180235,161.6920005420299,177.51688072353255,-15.824880181502627,-0.06912359673692826,13958.388412475586
ELECTRIC,5.909398085030897,13.240857776292268,138.55783064490365,150.25648242472437,-11.698651779820713,-0.0715674197576967,48022.1741770787
FOOD_AND_BEVERAGE,6.274167268175202,12.99189338024378,156.66931498475677,152.97277304220466,3.6965419425520896,0.038307447050795244,7752.339950561523
GOVERNMENT_GUARANTEE,2.0,13.781192779541016,64.7406005859375,61.79389953613281,2.9467010498046875,0.047685980796813965,589.7025604248047
HEALTHCARE,7.0,14.264124870300295,143.91729736328125,145.39300537109375,-1.4757080078125,-0.010149776935577393,1142.3021545410156
HEALTH_INSURANCE,7.0,13.680611954059652,168.07106332948905,178.1134596714133,-10.042396341924277,-0.05714552755430162,2735.5975036621094
INDEPENDENT,7.0,11.682114683368422,148.9298459978571,153.22194293512766,-4.292096937270584,-0.027438989140424863,8152.6830207824705
INDUSTRIAL_OTHER,5.931901682259312,10.72073567860744,160.56493441911795,168.54597999338284,-7.981045574264883,-0.04006105025939704,2591.396672973633
INTEGRATED,2.391576971613009,13.884701863063622,76.76431562531914,87.78549471565327,-11.02117909033414,-0.12326462205062558,3798.0162811279297
LIFE,6.071026531924473,13.094318412606718,173.84545794680764,207.65628752243956,-33.8108295756319,-0.1555937877382606,9344.79582977295
LOCAL_AUTHORITIES,3.7255770399866046,11.19916668174593,120.82715981902166,122.41085112082884,-1.5836913018071752,-0.016397984624283546,5206.353210449219
MEDIA_ENTERTAINMENT,6.0,12.153558731079102,127.56689453125,139.9940948486328,-12.427200317382812,-0.08876943588256836,709.9784851074219
METALS_AND_MINING,6.0,12.56899240729214,170.59127264624084,179.48222576982565,-8.890953123584834,-0.04852821148136268,1847.617588043213
MIDSTREAM,7.0,13.508033705157459,160.2511977530684,154.22551816073573,6.025679592332661,0.03956923453777458,3433.9656158447265
NATURAL_GAS,4.0,14.299471855163574,112.9719009399414,133.23960876464844,-20.26770782470703,-0.15211474895477295,315.8905220031738
NON_CAPTIVE_DIVERSIFIED,5.0,12.785311698913574,194.86659240722656,224.29180908203125,-29.425216674804688,-0.1311916708946228,420.0376281738281
OIL_FIELD_SERVICES,7.0,10.736967086791992,143.02719116210938,144.9195098876953,-1.8923187255859375,-0.013057708740234375,547.2496337890625
OWNED_NO_GUARANTEE,5.577151223013036,12.666334253870708,169.8786736663435,195.1578561540951,-25.27918248775161,-0.121603293975481,9506.592495727538
P&C,6.487509199856686,12.825023025159881,171.19309380969347,202.46353767936725,-31.270443869673805,-0.15073130533548276,9754.143259506225
PAPER,7.0,10.932530386745714,205.70201807310687,239.4630930219805,-33.76107494887363,-0.14108736302519623,1290.9578552246094
PHARMACEUTICALS,5.004549973165566,13.641031526864962,130.9138374031013,128.0181409985555,2.895696404545758,0.029867689343586874,20131.487680511476
PSLOAN_NON_PFANDBRIEFE,3.0,13.48067569732666,309.0902099609375,500.18109130859375,-191.09088134765625,-0.38204342126846313,1129.787540435791
RAILROADS,6.527805886121031,13.208391741168526,139.54598821451367,153.60476790072852,-14.058779686214853,-0.09239553074322747,4098.349605560303
RETAILERS,4.759174829082025,13.765267953509033,139.592626902857,146.65493457467315,-7.06230767181616,-0.04867968231988272,18018.242309856414
SOVEREIGN,4.0,10.558952331542969,136.3199005126953,151.95269775390625,-15.632797241210938,-0.1028793454170227,2483.5159606933594
SUPRANATIONAL,1.0,15.009960240633413,55.50988799240436,79.02492974570299,-23.51504175329863,-0.2248809326749581,2147.0450019836426
TECHNOLOGY,5.8956516718912635,13.047999559099958,164.81321658332303,163.69694947570017,1.1162671076228687,0.01298172184109567,1425.3781280517578
TRANSPORTATION_SERVICES,5.0,10.809776306152344,168.6964111328125,180.235595703125,-11.5391845703125,-0.06402277946472168,405.2751675942993
UTILITY_OTHER,7.0,14.12328815460205,159.4197998046875,205.75189208984378,-46.33209228515625,-0.22518426179885861,992.248420715332
WIRELESS,7.0,13.04419994354248,202.05081176757812,164.8354949951172,37.21531677246094,0.22577250003814697,1224.8568725585938
WIRELINES,7.0,3.4161842938222007,173.1514180010852,184.98895548795767,-11.837537486872455,-0.06366647553870322,735.4018440246582
INDEX,5.737427550757719,13.06520228135285,149.93085244623077,166.67892129644167,-16.74806885021087,-0.07628535215312873,227637.54417081972
