Sector,NumericRating,OAD,OAS,OAS_old,OAS_change,OAS_pct_change,MktVal
AUTOMOTIVE,8.624151560268315,14.858163843124832,278.05876546321014,297.6062138664969,-19.547448403286694,-0.06382284024128934,1021.931526184082
BANKING,8.0,17.85028839111328,229.8249053955078,251.12939453125,-21.304489135742188,-0.08483469486236572,323.4632873535156
CABLE_SATELLITE,10.0,13.95743179321289,372.5027160644532,407.6343078613282,-35.131591796875,-0.08618408441543579,513.2176971435547
CHEMICALS,8.0,16.57628059387207,249.781982421875,272.9902038574219,-23.208221435546875,-0.08501487970352173,864.4882202148438
DIVERSIFIED_MANUFACTURING,10.0,15.081452369689941,324.3418884277344,328.03851318359375,-3.696624755859375,-0.011268854141235352,263.1687725067139
ELECTRIC,8.0,18.220341703669632,187.5710611264261,190.2667800134099,-2.695718886983797,-0.014207183751115102,876.2020206451416
HEALTH_INSURANCE,9.0,17.105300903320312,206.35240173339844,216.87591552734375,-10.523513793945312,-0.0485231876373291,242.1208381652832
INDEPENDENT,9.0,15.393991470336914,164.75169372558594,198.7436065673828,-33.991912841796875,-0.17103397846221924,223.18496704101562
LIFE,8.0,17.59716796875,196.25770568847656,197.4445037841797,-1.186798095703125,-0.006010770797729492,722.3544921875
MIDSTREAM,8.0,15.586762428283691,303.8724060058594,323.07330322265625,-19.200897216796875,-0.059432029724121094,336.250244140625
OIL_FIELD_SERVICES,8.0,15.955100059509277,301.2958984375,304.71780395507807,-3.421905517578125,-0.011229753494262694,375.4074821652985
P&C,9.0,15.542439460754393,326.80020141601557,324.9873046875,1.812896728515625,0.005578398704528809,615.6616973876953
RAILROADS,8.0,17.337420008130415,235.94547904079917,234.64992859189556,1.2955504489036382,0.0010997451953377807,3277.3963271795656
REFINING,9.0,15.638754844665527,293.7339172363281,326.39862060546875,-32.664703369140625,-0.10007607936859131,346.1790771484375
SOVEREIGN,8.444638708595823,15.924720970428975,264.6988803213258,284.2967926281137,-19.597912306787865,-0.07121133586375324,9574.346083883514
TRANSPORTATION_SERVICES,9.0,17.88355255126953,217.3785858154297,218.6634063720703,-1.284820556640625,-0.005875766277313232,220.31949996948242
WIRELINES,8.0,16.636652729656507,230.49010175873303,267.7058512651382,-37.21574950640515,-0.14048703702540885,15314.951570272218
INDEX,8.230562677780568,16.431110873231948,246.29067289983826,270.52411016865824,-24.233437268819934,-0.0901868852612119,35110.643803588486
