Sector,NumericRating,OAD,OAS,OAS_old,OAS_change,OAS_pct_change,MktVal
AEROSPACE/DEFENSE,6.197297710763254,4.563284563162028,32.6814565812652,42.527308138534934,-9.845851505152098,-0.22931034267164935,5494.5439529418945
AIRLINES,6.263977900781636,3.640531353859957,91.96143514075209,128.8735677797056,-36.91213263895353,-0.26588921265403354,4144.225950354462
APARTMENT_REITS,7.0,4.116284986864957,46.776626536802866,78.65380911324644,-31.877182576443584,-0.40970077222144186,2746.3970375061035
AUTOMOTIVE,5.193934815967667,4.130348482588017,44.76534661195248,63.32486522247258,-18.55951855189212,-0.29166543464090305,17135.003574371338
BANKING,6.2669712841850105,4.2588034323449255,63.911079366991615,87.85385323440714,-23.942773867415536,-0.2662511064656482,222918.73303954766
BROKERAGE_ASSETMANAGERS_EXCHANGES,5.5732108292205975,4.695768220408786,52.68567680840729,78.48443131862119,-25.798754510213907,-0.32702324077611633,9030.524551391602
BUILDING_MATERIALS,7.0,4.074346692024033,43.78735806049031,61.380855294341956,-17.593497233851647,-0.2871306882296082,1213.8559875488281
CABLE_SATELLITE,6.999999999999999,4.627345695930983,42.31781643444609,66.51230277393653,-24.194486339490446,-0.36089260251655486,8429.87664173584
CHEMICALS,6.421712368250397,4.390431917230596,34.09018794820437,56.99443053221608,-22.90424258401171,-0.388266325825207,6571.358066558838
CONSTRUCTION_MACHINERY,6.000000000000001,4.534984325662371,41.082094243490594,58.47153512411129,-17.3894408806207,-0.29847907121077644,11130.775056700133
CONSUMER_CYCLICAL_SERVICES,5.156695950891804,4.538886965065523,34.19305543711432,54.18858635456341,-19.995530917449095,-0.3688750340077211,10651.270624415436
CONSUMER_PRODUCTS,5.313433967347301,4.571150187407097,43.52877766985793,48.67186258805239,-5.143084918194457,-0.11935942424196207,13106.899435043335
DIVERSIFIED_MANUFACTURING,5.949892192988451,4.207985982460327,48.91376420780333,52.181812542681854,-3.2680483150483153,-0.025720847164425974,29743.9440574646
ELECTRIC,5.651247610595727,4.435686945731826,48.2161200420228,62.22336126856472,-14.007241226541922,-0.22106788450690454,26982.128422325895
FINANCIAL_OTHER,7.0,3.8146792268225336,78.66680876349797,91.90507294046574,-13.238264176967771,-0.14234728168389832,1729.5549583435059
FOOD_AND_BEVERAGE,6.265700370682158,4.418340668739405,44.71375820446069,57.33380318711035,-12.620044982649663,-0.21615620880857003,29232.317706520997
GOVERNMENT_GUARANTEE,1.8589039156561475,4.322682967903887,18.350096645993425,23.91074469815423,-5.560648036085799,-0.22125781545399864,51531.29553604126
HEALTHCARE,6.844962009237763,4.231296501631522,47.49039850365481,62.57667460412662,-15.08627610047181,-0.24353292985671596,9865.743097305298
HEALTH_INSURANCE,7.0,4.239848939424571,49.69688117820884,58.99738380871727,-9.300502630508433,-0.17182272057564202,7041.609041213989
INDEPENDENT,6.276807652834261,4.237194931942485,33.91936708014351,64.74423659908534,-30.824869518941835,-0.461105753879596,3560.1254539489746
INDUSTRIAL_OTHER,5.807785647531052,4.263362598384353,71.43449702139243,80.52034297059765,-9.085845949205215,-0.12870567746657588,11379.106426239014
INTEGRATED,4.564426116964964,4.530699885310822,34.51200373867788,59.5510581683531,-25.039054344464567,-0.40430654127130455,33552.717628479004
LIFE,4.846499134443634,4.430882984069066,58.90992064955628,78.8616956931169,-19.951775043560644,-0.2465745117757923,17380.00040733353
LOCAL_AUTHORITIES,3.65311178805679,4.163545652536292,38.97534837507608,47.952848177429686,-8.97749985377321,-0.16549584396399336,27032.70566177368
