Sector,NumericRating,OAD,OAS,OAS_old,OAS_change,OAS_pct_change,MktVal
AEROSPACE/DEFENSE,8.481426369216255,8.659845805491367,142.5641094661156,147.60484473192292,-5.040735265807342,-0.025589060124907713,12179.246712709502
AIRLINES,8.524642440044495,4.238408525125486,325.59940039234806,353.5402326044919,-27.940833160547324,-0.08229333416803303,6074.262189534455
AUTOMOTIVE,9.117253818790829,6.266437772236076,263.83191467829613,401.35283241112035,-137.52091773282413,-0.31074406753227096,33097.36347384437
BANKING,8.64048026593404,6.788782033768547,312.2507062123939,350.7643472140748,-38.51364100168097,-0.10498851840739921,189467.8922024312
BROKERAGE_ASSETMANAGERS_EXCHANGES,9.241913172089829,6.008345018290777,316.5362094176666,329.182281164043,-12.646071746376355,-0.027132139129149545,10335.742302207947
BUILDING_MATERIALS,9.283427842837689,6.141037206146199,301.04573158041126,333.2687564819033,-32.223024901492145,-0.09528327311690124,10903.142887115479
CABLE_SATELLITE,9.198338306279632,6.351869959884743,164.0538303309175,186.06796236412237,-22.014132033204895,-0.11428300582722888,52083.5551102314
CHEMICALS,8.981053667084268,5.7674072127209515,201.720692562237,235.23675648924163,-33.516063927004545,-0.13695957731200764,34136.681716918945
CONSTRUCTION_MACHINERY,10.0,5.098257064819336,213.02859497070315,213.83140563964844,-0.8028106689453125,-0.00375443696975708,288.5333824157715
CONSUMER_CYCLICAL_SERVICES,9.207570940058107,6.895451063294372,230.28583823606095,243.2447669953804,-12.95892875931944,-0.045848050853688926,4615.842931178055
CONSUMER_PRODUCTS,8.887936354780319,4.599207204361553,172.54793482873006,166.11625704410716,6.431677784622896,0.03899250757513196,13359.40287399292
DISTRIBUTORS,8.326081979297879,4.556399848881299,187.34495375261093,199.43086838566057,-12.085914633049654,-0.07343635151599123,8512.879295349121
DIVERSIFIED_MANUFACTURING,8.68309365761133,5.088987842679181,181.99342091305516,177.8826891199744,4.110731793080786,0.02368417754918301,13272.707861709594
ELECTRIC,8.7279842019112,6.055070278513538,195.93064642162165,210.9129588843504,-14.98231246272871,-0.06609421994472835,112089.20249408428
ENVIRONMENTAL,8.766476670789016,7.64659664044645,160.9136885156912,179.7362788590302,-18.822590343338973,-0.11194454051196306,10879.367379147492
FINANCIAL_OTHER,9.472345024875976,3.5001480262122335,303.0167864478699,365.0758832237712,-62.05909677590126,-0.1596996587797149,4448.50291083374
