Sector,NumericRating,OAD,OAS,OAS_old,OAS_change,OAS_pct_change,MktVal
AEROSPACE/DEFENSE,8.81233881313654,8.529129517427656,94.95943125734196,166.29228094487794,-71.33284984084855,-0.417168470822171,37001.16675590805
AIRLINES,8.560534776688586,2.746001590190223,74.169979961337,179.27162416494147,-105.10164474500912,-0.5855745112708636,4184.1661651094055
APARTMENT_REITS,8.0,5.528013827705401,98.9667827549118,156.6376879639317,-57.6709052090199,-0.3678174054656026,4562.171043395996
AUTOMOTIVE,8.934371196479063,5.43376760656736,118.7289684832452,210.81115370062884,-92.08218506860747,-0.44098128695296634,75662.66316812547
BANKING,8.612553536533564,6.231065147080429,118.40493338406887,239.44829111816105,-121.0433580126591,-0.5033091550365485,335293.20308225625
BROKERAGE_ASSETMANAGERS_EXCHANGES,9.059106414040265,5.259869557466961,142.88959744167929,271.7911817940509,-128.90158470056352,-0.462628521094226,18765.1971572876
BUILDING_MATERIALS,9.147047862441926,5.849395782854934,103.17297427869063,232.20396484646844,-129.0309906261899,-0.5510852753303953,13113.162083435058
CABLE_SATELLITE,9.6488082698064,8.03053353549448,170.8034056723647,264.18694825113,-93.38354257876524,-0.37494274598226346,33764.29450236702
CHEMICALS,8.976606938897309,7.065528641125021,116.19095135541,219.2685499066421,-103.07759831121454,-0.464524555368512,69138.9686998787
CONSTRUCTION_MACHINERY,9.454980388532832,2.820741102929113,128.0486253924021,318.2393672024353,-190.19074366772836,-0.5610546971522723,2633.2630004882812
CONSUMER_CYCLICAL_SERVICES,8.956681085818541,5.074540324358753,110.91872551300676,219.158986112308,-108.24026098849987,-0.5151711411124453,16359.601173143998
CONSUMER_PRODUCTS,9.43395759367709,7.481388756149773,100.42243573792383,175.24910309622743,-74.82666704611185,-0.44001830108459894,15326.25174610138
DIVERSIFIED_MANUFACTURING,8.818883967867718,6.442120762482221,92.01309157283214,154.8492668184479,-62.83617514397158,-0.4038052013945024,20346.65919303894
ELECTRIC,8.710947097027946,7.48188466448456,114.54654345824184,198.98630323081645,-84.43975959075304,-0.42165261405939214,110441.39523501396
ENVIRONMENTAL,8.543171129409604,7.128207943422401,79.73332921925515,130.93165612898488,-51.198326793239644,-0.3917731532200798,12431.367452239076
FINANCE_COMPANIES,9.336402130203403,2.9664354111056634,96.76225557509717,274.0728827989713,-177.31062757679345,-0.6340544347259434,28811.16616942398
FINANCIAL_OTHER,9.417023970350545,4.888529705287857,156.12376535757357,270.27206706373744,-114.14830223136373,-0.3986144653499154,4843.3450927734375
FOOD_AND_BEVERAGE,9.047830110103689,6.27225027484723,94.00109020615366,155.647927321652,-61.64683727928047,-0.3974835029912079,91855.84370022026
GOVERNMENT_GUARANTEE,9.41476046095894,3.901982774672692,106.5618415780165,217.76248519434458,-111.20064361632807,-0.5522022473375928,4587.525600506592
HEALTHCARE,8.980730970429416,6.8312996795846015,94.96755212488212,153.2651557300944,-58.29760333032191,-0.37953610969434726,108744.8985663311
HEALTHCARE_REITS,8.651821246282779,5.261286787879597,110.16169648899195,206.6803411667562,-96.51864462718157,-0.4781556472347607,24078.998254547118
HEALTH_INSURANCE,8.770489337256711,8.765406876220457,98.58492662529828,188.8216280869215,-90.23670170138462,-0.48826765136859457,20056.26123725891
HOME_CONSTRUCTION,9.201483249433371,2.192157221805649,94.84447287550324,212.23725550655638,-117.392782173181,-0.5315891091413786,7374.044998168945
INDEPENDENT,9.345243316070954,7.949950264570506,162.44757275486555,315.1178287092409,-152.6702560264233,-0.48623221175661113,81986.4514262915
INDUSTRIAL_OTHER,8.847228136721393,4.572371482101806,131.28372041465906,229.73344993565988,-98.44973034925775,-0.4079105362673793,7669.6213665008545
INTEGRATED,8.867795973199147,6.83459618711328,134.78579582227619,283.47276474611357,-148.6869697629682,-0.5293450475456817,29039.07168952454
LEISURE,10.0,4.884504102161442,107.37049922124552,331.4374033405033,-224.06690878882935,-0.6690898338121939,1277.875846862793
LIFE,8.249852908524389,7.5828498718436865,123.17687294340548,237.98854094217646,-114.81166796508539,-0.49667302849667194,46145.2028915062
LODGING,9.0,4.543334939117737,78.12627327679654,141.3619853073781,-63.235711550541474,-0.44224937163370387,4841.591068267822
MEDIA_ENTERTAINMENT,8.800362069160844,8.172589470673252,138.98439713837587,212.54388965497037,-73.55949249942843,-0.35798323278381916,102793.16566638068
METALS_AND_MINING,9.468815720234172,7.01108157582505,150.77746182791066,435.7982317405512,-285.0207695060247,-0.6439246340460785,81875.76964272355
MIDSTREAM,9.551686067500587,7.393040760767139,148.99365448724083,333.12394794102914,-184.13029382692298,-0.5496643014539558,162063.33163123787
NATURAL_GAS,8.36062454358915,8.149067350970837,119.00100666384719,200.7353590735347,-81.73435240968755,-0.40794928162566824,17895.209519390868
OFFICE_REITS,8.585993384205015,4.194211590017226,90.61531386962301,163.37090682665027,-72.75559314532438,-0.45145908058146333,11989.02864074707
OIL_FIELD_SERVICES,8.05008687780687,8.594106892331386,110.46429109528957,204.09678094906545,-93.63249013713812,-0.455144297854176,21506.032634735107
OTHER_REITS,9.231529608629888,5.142157983726375,127.39606292019039,241.53519893412545,-114.13913579263709,-0.47993770882500525,23729.250281193545
OWNED_NO_GUARANTEE,8.89525507418623,6.473532148915058,183.46397992048512,323.20841490026106,-139.74443473266507,-0.4409677296106834,155152.0886701653
P&C,8.656440800808108,7.630319295334843,128.4512590706659,229.69727978623817,-101.24602086703024,-0.45006117245623894,34165.4622106546
PACKAGING,9.396424000769267,7.365685346988617,128.0990719423634,199.52822922336668,-71.4291572810033,-0.3730043305419079,2176.5079956054688
