Sector,NumericRating,OAD,OAS,OAS_old,OAS_change,OAS_pct_change,MktVal
AEROSPACE/DEFENSE,7.93546655934788,16.12056377884013,105.30291081294243,150.934631475964,-45.63172066302157,-0.30119661891909133,11348.381696826173
APARTMENT_REITS,7.0,15.961708216212653,122.82656729042861,165.8233379383281,-42.99677064789951,-0.25886078762141523,1127.0609436035156
AUTOMOTIVE,8.642504015398089,14.631692889616481,207.33136854229662,275.84319786221397,-68.51182931991737,-0.24007664726974326,7962.911793748779
BANKING,7.4902277150234156,15.430303372221795,131.45488509500422,235.36433247718605,-103.90944744801418,-0.4287433527934556,63344.48443050247
BROKERAGE_ASSETMANAGERS_EXCHANGES,6.428995362621212,14.871254673266776,165.85783344354755,274.8067174078591,-108.94888396431158,-0.39969251060055194,6400.27099609375
BUILDING_MATERIALS,8.0,15.496999740600586,136.84359741210938,256.7538146972656,-119.91021728515625,-0.4670240879058838,579.5600128173828
CABLE_SATELLITE,7.997997779366759,15.239790169075082,155.30186975428302,210.80909821094386,-55.507228456660776,-0.2598217221822183,9409.480094909668
CHEMICALS,8.78786771878536,14.869574888164856,167.66761312269287,278.9014190455412,-111.23380592284835,-0.39191335356162654,14479.669776916504
CONSTRUCTION_MACHINERY,5.999999999999999,16.233063147195097,79.25791582236245,149.44112781677697,-70.18321199441452,-0.4678471127803853,3635.6445042787172
CONSUMER_CYCLICAL_SERVICES,5.322986028014736,16.39995439744346,100.42655758798412,151.36344642389463,-50.9368888359105,-0.3299087614407017,6330.785102844238
CONSUMER_PRODUCTS,7.873725894544532,16.107828418787523,126.52272361296978,184.31237314865598,-57.7896495356862,-0.2972505194545916,5968.729340606689
DIVERSIFIED_MANUFACTURING,6.589961222955279,15.910174926290384,108.82241257303585,147.64465920328956,-38.822246630253716,-0.25903312166357106,18796.44235206604
ELECTRIC,6.527396944834914,15.960949280172452,107.84476837638422,157.20690770766885,-49.36213933128462,-0.30738168005229,69625.23814522865
ENVIRONMENTAL,8.0,16.826000213623047,94.32929992675781,142.34169006347656,-48.01239013671875,-0.3373037576675415,783.6975288391113
FINANCE_COMPANIES,9.0,15.147000312805176,157.57949829101562,287.0668029785156,-129.4873046875,-0.45107030868530273,335.58599853515625
FOOD_AND_BEVERAGE,7.325976046218646,15.815358851586131,124.70582415918284,179.26080196151918,-54.55497786294383,-0.3012285977294451,35501.027230581894
HEALTHCARE,7.285763186684734,15.86901727576894,127.62951912712795,168.6098410818022,-40.98032195467422,-0.24002189927141446,29419.367450072477
HEALTHCARE_REITS,8.0,15.249500607480392,160.06765763916198,243.93185875977426,-83.86420112061228,-0.34403330406576826,653.6040115356445
HEALTH_INSURANCE,7.872915573880824,15.633684459102842,113.09969979590424,186.77984934094223,-73.680149545038,-0.38818420116442326,12300.143878021241
INDEPENDENT,8.55491192518236,14.995395573068372,175.3329201730197,290.6806154563678,-115.3476952833481,-0.3886694767378504,15138.87421989441
INDUSTRIAL_OTHER,3.953009593953523,15.74238584100594,127.77336764774422,177.751571514637,-49.97820386689277,-0.2719188144910331,3094.9546462558746
INTEGRATED,4.276518068044657,16.417509971024664,112.86861175487049,183.17805001088163,-70.3094382560111,-0.3732542629916332,13946.872009277344
LIFE,6.90905933646677,15.774865173497293,126.89557170347602,228.35167816547695,-101.45610646200099,-0.4444162117480338,16066.683482973329
MEDIA_ENTERTAINMENT,8.518187669673955,14.85116626018884,190.11207280623293,256.80903121357323,-66.69695840734032,-0.2460754164996567,19696.99556306114
METALS_AND_MINING,8.187221697366745,14.73106900683906,166.37543670927917,357.4858739226889,-191.11043524795767,-0.5247336147544511,16620.607874839403
MIDSTREAM,9.249653572471091,14.69330674438094,198.93230248126943,326.6088667890948,-127.67656430782537,-0.38889159341780655,33285.28982421265
NATURAL_GAS,7.311809112640711,15.711880260765394,120.63943636933263,175.71906628547515,-55.07962991614255,-0.31612485027047194,6977.592487335205
OIL_FIELD_SERVICES,8.0,15.33586801666097,159.51809795144246,262.23363776658243,-102.71553981513996,-0.38938534093194077,4683.322059631348
OTHER_REITS,9.0,12.755000114440918,325.85321044921875,477.8824768066407,-152.02926635742188,-0.31813108921051025,786.5970153808594
OWNED_NO_GUARANTEE,7.1617386197747654,14.417775914281634,214.562013461634,325.97003907069467,-111.40802560906064,-0.3510823760031921,46179.60909413742
P&C,6.639675606268387,15.717531246786194,123.7100710753077,202.29085466695525,-78.5807835916476,-0.37772728553236723,16281.21525716034
PAPER,9.0,14.966997650136294,151.4712920416108,262.7557884824341,-111.28449644082336,-0.4231761596476518,2421.5929946899414
PHARMACEUTICALS,7.2655286933327385,15.937873424421289,115.91425860581714,186.8123161097043,-70.89805750388716,-0.36819565070390764,54849.297000053404
RAILROADS,7.556077879854136,16.03145745286151,105.1733037017307,159.26273811465842,-54.089434412927716,-0.34025898177713015,18798.842698795932
REFINING,8.35082294342063,15.002817340145802,152.67331141446627,268.6752946247157,-116.00198321024943,-0.41722562914829303,5819.491076354981
RESTAURANTS,8.0,16.1157336178392,117.67936519157983,165.2275176353689,-47.54815244378911,-0.2835159598712592,3986.12162399292
RETAILERS,6.436712742678226,16.04110052316824,126.88733020670585,172.5301516014971,-45.64282139479123,-0.26798391591056364,21234.85980568344
RETAIL_REITS,6.5947813864393705,15.721485171517708,142.47385637843857,187.43871772706575,-44.9648613486272,-0.2417562473874339,2587.414436340332
SOVEREIGN,8.23672641993514,15.001687738721108,173.02085803158468,250.59399398163475,-77.57313595005009,-0.27525420025302705,47797.69064579983
SUPERMARKETS,9.0,14.490753331737922,199.4398632350576,192.51600502675063,6.923858208306989,0.03597694290917559,777.8855094909668
SUPRANATIONAL,1.0,16.68554241180215,40.86854146621606,48.04201819177793,-7.173476725561869,-0.14938332426547873,1652.174949645996
TECHNOLOGY,4.009670889633451,16.04378520160963,118.12438704741453,205.10653472747398,-86.98214768005944,-0.4265985136229688,39062.89218174843
TOBACCO,7.282173098715054,15.43209929039685,128.92861944222562,173.7411702270653,-44.812550784839736,-0.25821451212420843,13746.465892791748
TRANSPORTATION_SERVICES,8.457880727507407,15.93788192436601,137.11845590128667,186.6361634692312,-49.51770756794453,-0.26569798146107226,7350.392496109009
UTILITY_OTHER,7.0,16.103130468089287,99.26375702166187,131.78667587787146,-32.52291885620957,-0.24514533281723008,889.6920185089111
WIRELESS,7.76622666963035,15.379551726880342,140.9878575606449,229.0267368520072,-88.03887929136232,-0.3796994820335721,5065.59489440918
WIRELINES,8.34962029106141,14.55060173724551,201.4289750366169,227.6820756003893,-26.253100563772435,-0.11683867669019275,43815.65092482239
INDEX,7.288707402904555,15.461160425051458,144.06565820513745,219.49172648207798,-75.42606824230383,-0.330328632219639,760616.7579714247
