Sector,NumericRating,OAD,OAS,OAS_old,OAS_change,OAS_pct_change,MktVal
AEROSPACE/DEFENSE,7.973082148042882,4.473820280894521,127.32268063992028,144.7167895704497,-17.39410893052941,-0.1311529489337531,12033.256610870361
AIRLINES,7.493006353227885,3.171175521660201,164.19992237631132,192.27053640171343,-28.070614025402094,-0.14288979004267724,8337.81902594658
APARTMENT_REITS,7.282020079623659,4.856460227411581,129.212206962446,140.6533491643376,-11.441142201891607,-0.08054233216886234,4804.870178568878
AUTOMOTIVE,7.410379349725405,4.593256308476509,153.79201330784625,187.3736088524692,-33.581595544622964,-0.1614840418493769,37169.22130584717
BANKING,6.50897839902179,4.479622928529362,115.81826853247033,137.5413957008627,-21.723127168392356,-0.15569319427542325,303511.33933542104
BROKERAGE_ASSETMANAGERS_EXCHANGES,6.955142363137488,4.499213748495917,169.9732924808909,183.88241021154508,-13.909117730654211,-0.06674058494499542,17069.120652853395
BUILDING_MATERIALS,8.974295693112174,4.348448017802726,175.72207470770763,209.1124320433118,-33.39035733560415,-0.12287120550207264,4487.793350219727
CABLE_SATELLITE,8.73886484821186,4.578410399050642,142.75901164425505,179.96134233936002,-37.202330695105,-0.224801123304003,19271.326075267487
CHEMICALS,8.375939821802323,4.728090046957952,178.95120666955486,216.15588048012646,-37.20467376301656,-0.12334316556660471,25810.376596588132
CONSTRUCTION_MACHINERY,6.20974163009873,4.839771992552959,117.43596388541998,131.62995901843513,-14.19399513301517,-0.15410046237367048,10626.467166900635
CONSUMER_CYCLICAL_SERVICES,6.5497474234233675,4.648719364783638,147.2476194154901,172.4626277809821,-25.21500836549201,-0.16756985279358574,11876.10282128334
CONSUMER_PRODUCTS,6.384120955323043,4.618010254451156,101.43083559871768,112.28264992263759,-10.851814323919909,-0.1274859798619762,12056.639372196198
DIVERSIFIED_MANUFACTURING,6.7297886817320975,4.867830533560569,95.7702778099525,108.52872520771442,-12.758447397761906,-0.11796955201242756,41948.65865890854
ELECTRIC,7.4662730570063385,4.653602961809887,132.1951264582357,141.4168567772922,-9.221730319056514,-0.0609225091660576,55800.66977699067
ENVIRONMENTAL,8.609178424164554,4.884644007097993,116.99280528512642,132.6187128341767,-15.625907549050282,-0.1134947619005534,4090.427963256836
FINANCE_COMPANIES,9.33065260687981,4.6122238795376935,220.16731384710945,264.9119464890397,-44.744632641930295,-0.14944021132857202,18320.765295312576
FINANCIAL_OTHER,8.984411042325013,4.043923237859269,220.92613889016505,239.81971693385975,-18.8935780436947,-0.0425998653407791,2350.089634552002
FOOD_AND_BEVERAGE,7.876105565119646,4.840191459436757,124.73542177643067,144.96450797458274,-20.22908619815207,-0.1466001124073611,63347.3160413478
GAMING,10.0,2.6232290267944336,158.79420471191406,174.17880249023438,-15.384597778320312,-0.08832645416259766,507.1927185058594
GOVERNMENT_GUARANTEE,1.8226061816400776,4.584669947700161,28.646210719295986,30.54172939566909,-1.8955186730318068,-0.027352222013143482,58856.09785079956
HEALTHCARE,8.358572305337871,4.663359077332217,118.08041469071289,137.67375963043156,-19.593344939718694,-0.14569725458449148,53943.65353729248
HEALTHCARE_REITS,8.615835518892267,4.671413804769995,180.6507289034941,188.27298411335963,-7.622255209865481,-0.03669119456630105,8247.426258087158
HEALTH_INSURANCE,7.53205201920044,4.9048256732736695,111.20556239095201,126.81555965840855,-15.609997267456576,-0.1295137790872719,13760.544067382812
HOME_CONSTRUCTION,9.171889141935484,5.211149020958444,200.27430053753244,234.86115434703842,-34.58685380950597,-0.13256728967803336,1479.3626747131348
INDEPENDENT,8.69183436638883,4.836002742093987,233.0477817244936,248.42222936465566,-15.374447640162016,-0.08258907565115753,20276.835845282287
INDUSTRIAL_OTHER,6.674043448641784,5.073882811723875,142.99794022185264,161.20290552260892,-18.204965300756268,-0.1110672466307832,8394.099605560303
INTEGRATED,5.704616557920281,4.6806336252369976,121.87349747195299,141.080360375335,-19.206862903382028,-0.13383580008310236,37460.64149475098
LEISURE,7.0,4.481197834014893,128.1221923828125,147.1083984375,-18.9862060546875,-0.1290627121925354,734.8623199462891
LIFE,7.173442182890141,4.587304138554017,125.779739408531,133.23070083232264,-7.450961423791634,-0.05687646322835297,20721.72458267212
LOCAL_AUTHORITIES,3.5813806483912747,4.623064205999988,53.903139565355225,56.0463733201575,-2.1432337548022704,-0.04049322344504671,24620.700927734375
LODGING,9.0,5.11647615266848,136.62575320607147,141.60731774627345,-4.98156454020202,-0.033530176172952245,1833.286952972412
MEDIA_ENTERTAINMENT,8.738421073891207,4.6772418181102084,148.12319871954926,167.75461098476075,-19.631412265211498,-0.12322832816013232,26236.738921329576
METALS_AND_MINING,8.897149573454397,4.8002876184540755,436.4446988329922,456.12483031678556,-19.680131483793378,-0.0357341062626016,32562.054054260254
MIDSTREAM,9.47438927837333,4.476485455521037,324.46202279485834,304.8502821295011,19.61174066535724,0.09809679889024189,44559.91387516709
NATURAL_GAS,8.299156811972141,4.7782815913824574,164.23706532088772,173.45414439605165,-9.21707907516391,-0.024072942897470768,4948.7206116485595
OFFICE_REITS,8.634445301336582,4.336676177354981,154.41187123223278,158.79471116553157,-4.382839933298747,-0.02209346297019558,4360.733478546143
OIL_FIELD_SERVICES,5.825042596712753,5.237852232410834,115.39841602646713,128.60719978489513,-13.208783758427991,-0.09901641639423141,5585.302257537842
OTHER_REITS,8.72994186600205,4.697982767368025,191.16102786936526,202.7958037457438,-11.634775876378553,-0.055703274683852506,10247.254497342072
OWNED_NO_GUARANTEE,6.123440263893031,4.591120020160534,171.01332021008406,199.54067514573035,-28.527354935646297,-0.100870525021733,133983.7695903826
P&C,7.186290207112144,4.790807651824235,134.23991590416557,144.80609674242106,-10.566180838255498,-0.09024877724793401,17444.2124042511
PACKAGING,9.614736818297931,5.154781717541911,166.51211561008293,168.28144989382537,-1.7693342837424393,-0.011494983280253812,684.1064796447754
PAPER,8.726359382505215,4.7071350758715385,179.87026673895903,187.41515567767686,-7.544888938717809,-0.03977534102669026,9822.264089300232
PHARMACEUTICALS,7.3776474396108656,4.9398731827143525,99.2657051002098,127.63563555885254,-28.369930458642788,-0.215077270092575,55309.26109725952
RAILROADS,7.619539138294818,4.9189462316252115,106.55038444306585,120.13116643064491,-13.580781987579057,-0.12217213336919541,8772.557200097655
REFINING,8.558037098736909,4.469864708892688,157.6022477269641,176.04507095630092,-18.442823229336827,-0.10500888767475788,5701.273139210434
RESTAURANTS,8.2143715280691,5.163705223568354,115.06173819443178,121.98816968949811,-6.92643149506632,-0.05239081242737754,3826.5886001586914
RETAILERS,6.7761737921194225,4.839389187329735,99.30683103835212,109.98225057784462,-10.675419539492491,-0.15592099403937612,26569.91081428528
RETAIL_REITS,7.047862765340469,4.598826166335293,128.59436739900607,138.4528312054262,-9.858463806420154,-0.07648198980150991,10756.259365081787
SOVEREIGN,7.841149947591894,4.595180499761904,133.11924949942195,162.50818872309685,-29.3889392236749,-0.1513568154935361,70675.05806729553
SUPERMARKETS,9.16824663835474,4.628905692919348,166.5170694355191,173.04422791168884,-6.527158476169716,-0.01248276429918142,4739.961372375488
SUPRANATIONAL,1.2534756221203067,4.7327771288376015,21.525549627925415,23.239518895551964,-1.7139692676265483,-0.015394683440535411,79886.01989746094
TECHNOLOGY,6.2805195684466115,4.6908972385783345,128.84636116136664,138.35839074956587,-9.512029588199225,-0.12494560480770926,75358.53874081252
TOBACCO,7.969877463299345,4.965858740751508,119.77105020661992,141.8089229538656,-22.037872747245686,-0.15778734106837122,16719.674373041078
TRANSPORTATION_SERVICES,7.990302323484333,4.634491521914124,146.63848131723398,155.6771795214424,-9.038698204208444,-0.08482966844906295,15314.049709320068
WIRELESS,8.374392958381598,4.902420348147993,150.77957135735468,171.6905887974898,-20.91101744013508,-0.12396176026801778,10585.03344146118
WIRELINES,8.45213147147302,4.840858612053639,118.41772885565548,152.77984564098503,-34.362116785329555,-0.22183493515695438,30685.9722786644
