Sector,NumericRating,OAD,OAS,OAS_old,OAS_change,OAS_pct_change,MktVal
AEROSPACE/DEFENSE,6.0,14.491671323305138,102.78031672494824,110.37788504224584,-7.5975683172976,-0.0687977868565096,277.92909240722656
AUTOMOTIVE,6.0,15.621886253356934,163.8769989013672,195.83419799804688,-31.957199096679688,-0.1631850004196167,149.49690856933594
BANKING,7.0,13.205299377441406,280.031494140625,317.5837097167969,-37.552215576171875,-0.1182435154914856,248.5756492614746
CHEMICALS,7.0,16.97327995300293,102.96299743652344,122.63599395751955,-19.672996520996094,-0.16041779518127441,197.65898895263672
CONSTRUCTION_MACHINERY,6.0,13.732866287231445,210.42311096191406,222.99339294433594,-12.570281982421875,-0.056370675563812256,329.1076354980469
FOOD_AND_BEVERAGE,6.608405031772786,14.521596957841906,143.82241584399964,161.90237728470734,-18.07996144070773,-0.12538747390418087,1040.8174018859863
LIFE,7.0,7.36684513092041,139.2364959716797,188.38389587402344,-49.14739990234375,-0.26088958978652954,112.61907958984375
LOCAL_AUTHORITIES,4.220906947871651,12.05935126715989,248.5125593479486,333.3498196717502,-84.83726032380157,-0.25449922162708144,972.3777126312256
PHARMACEUTICALS,6.0,15.827808380126953,152.5887908935547,177.6324920654297,-25.043701171875,-0.14098602533340454,338.4213409423828
TECHNOLOGY,5.0,16.16559410095215,131.622802734375,165.1656036376953,-33.54280090332031,-0.20308589935302734,1036.1619453430176
WIRELINES,7.0,7.663784980773926,164.71969604492188,198.84609985351562,-34.12640380859375,-0.17162221670150757,319.5599899291992
INDEX,5.750243156919604,13.886088117954962,171.2135031196781,208.09237098805772,-36.87886786837963,-0.1679389310460262,5022.725745010376
