,B_0,B_1,B_2,B_3,Tau_1,Tau_2,KRD_0.5,KRD_2,KRD_5,KRD_10,KRD_20,KRD_30,c_0.5,c_2,c_5,c_10,c_20,c_30,tret_0.5,tret_2,tret_5,tret_10,tret_20,tret_30,tret_cash
2007-05-23,0.04545572,0.519152724,-1.157297422,0.465378921,2.136904188,3.1142173910000004,0.5,1.759701718,4.518130035,8.376372533,13.15305526,16.30478917,23.73342272,10.51517214,2.916522446,2.293999252,2.536398096,2.505997735,-0.025297687000000003,-0.034373934,-0.007409985,0.0007453119999999999,-0.003352214,-0.003766473,0.0013411870000000002
2007-05-24,0.046336467,1.325765678,-1.864668814,0.216458603,0.948188422,2.8078854,0.5,1.875167676,4.812040738,8.117486425,12.75423143,15.80069239,45.14649823,6.0052314560000015,1.05327887,2.405417166,2.539075619,2.5070722830000003,-0.146867201,0.131589676,0.159016818,-0.017579959,-0.000571358,-0.000229648,0.001545684
2007-05-25,0.044945036,0.370879471,-2.0504324730000003,1.5155691619999998,2.5,2.839115585,0.5,1.799698936,4.51235012,8.291459964,13.04704549,16.203492699999998,17.3636639,8.226773085,2.785046098,2.33495411,2.53920173,2.503228776,0.237527787,-0.069406317,-0.133995432,0.010711366000000002,9.4e-05,0.001297845,0.003753892
2007-05-28,0.04484376,0.287994307,-1.3547934940000002,0.940682443,2.5,2.955860083,0.5,1.828997961,4.5195442230000005,8.224637085,12.96038116,16.10308302,13.78599226,6.756812517999999,2.6387563590000003,2.367221141,2.542696858,2.5051151430000003,0.033088765,0.048273319,0.01181329,-0.004474848,-0.0004843230000000001,-0.000204685,0.003408881
2007-05-29,0.042096478,1.982480751,-2.803947963,0.052448103,0.074883235,5.5,0.5,1.971669937,4.541071595,7.887909566,12.52741801,15.64236979,-3.680605948,0.923600252,2.101156066,2.507277226,2.557380672,2.5053908540000003,0.181421428,0.233856944,0.049784642,-0.022362621000000003,-0.003557373,5.400000000000001e-05,0.000911029
2007-05-30,0.043745907,0.377605754,-0.6774475870000001,0.200230121,2.14245223,3.892105225,0.5,1.795662586,4.492336121,8.293039201000001,13.07504258,16.25229311,17.61972983,8.419017418,2.916097509,2.349678193,2.54139803,2.502963265,-0.180554976,-0.233341764,-0.06256594900000001,0.023623975,0.004066372,0.000862846,0.005325646
2007-05-31,0.042684265,0.946228095,-1.1410728490000002,0.055213901,0.450630596,5.22070813,0.5,1.970082615,4.590096047,7.963804879,12.63334389,15.75579641,16.39712162,1.118357637,1.991796078,2.481406237,2.547175946,2.499018227,0.010345548,0.268622374,0.083276218,-0.020870956,-0.001337216,0.0013312489999999998,0.001153399
2007-06-01,0.044976793,0.413215457,-0.79034151,0.259305766,2.132029632,3.528362548,0.5,1.785779428,4.490701836,8.2874279,13.0586183,16.2028922,19.16375479,8.964880982,2.967673738,2.37973333,2.565094146,2.528247237,-0.022527615,-0.240249908,-0.074114437,0.015193853,-0.00426694,-0.008751176999999999,0.002695686
2007-06-04,0.040422339,0.575475686,-0.765363276,0.108170895,1.920248835,5.5,0.5,1.731709697,4.445403089,8.416230891,13.28670997,16.52298955,26.35060755,12.0820484,3.494343027,2.3235416140000003,2.5424625830000003,2.502813286,-0.054231881,-0.087568342,-0.037469159,0.008450998000000001,0.005881651,0.008069174,0.003756453
2007-06-05,0.046710492,0.7322127490000001,-16.1408347,15.08691105,2.444845021,2.5,0.5,1.685913726,4.465495539,8.502489597,13.34388933,16.49599797,34.24073991,15.23561788,3.61090596,2.277894117,2.559950078,2.53486506,-0.05768135200000001,-0.081782063,-0.007948255,0.00660681,-0.004116833,-0.009554502,0.0016862670000000002
2007-06-06,0.042819312000000005,0.545126134,-0.713738749,0.089604951,1.661638149,5.22812701,0.5,1.773511211,4.524663862,8.304281515,13.05240722,16.18944586,23.95538478,9.876158998,2.8394635960000003,2.377598649,2.5760700290000003,2.537503146,0.083854094,0.158268494,0.057998932,-0.014604172,-0.003822563,-0.0006808119999999999,0.002133058
2007-06-07,0.046001439000000005,0.425469812,-0.77495277,0.234022128,2.102359019,3.64731973,0.5,1.78073402,4.478475035,8.250661487,12.93245993,15.98636354,19.75415706,9.233631374,3.061179661,2.449107401,2.636486773,2.598512873,0.035832592,0.01962783,-0.016704088,-0.010364944,-0.014501312,-0.018100368,0.001609326
2007-06-08,0.045482387,0.376244918,-0.715792628,0.23676107,2.227886509,3.774823638,0.5,1.788839408,4.458515339,8.227945343,12.9057012,15.96233162,17.7978951,8.730281521,3.137706857,2.470794166,2.646167855,2.6052307690000003,0.017291228,0.015689072,-0.005783162,-0.003044158,-0.002210119,-0.00187664,0.001290633
2007-06-11,0.045054992,2.2767509880000003,-2.98702176,0.045985891,0.07207089400000001,5.5,0.5,1.961102846,4.508577976000001,7.821200316,12.34825926,15.29397563,-2.583948825,1.283634637,2.280912058,2.625744692,2.664715619,2.618700729,0.209523476,0.295036509,0.078449894,-0.024038657,-0.004137030999999999,-0.00361594,0.003457809
2007-06-12,0.048732886,2.199115603,-2.680482615,0.128655651,0.611927019,3.2247823060000003,0.5,1.953889872,4.715316017,7.925383289,12.36006386,15.19810224,57.84159647,2.226982837,1.5269718559999998,2.61969816,2.707844728,2.67094173,-0.382701558,-0.02967655,0.066132978,0.001071527,-0.010471049,-0.01544369,0.006111007
2007-06-13,0.046967807,0.562503576,-0.795846353,0.124977298,1.700388822,4.064640909,0.5,1.767589504,4.514516417,8.235897422999999,12.88766085,15.88679727,24.91853694,10.22934606,2.926552494,2.495680676,2.672251083,2.636476587,0.264616007,-0.233865805,-0.104359292,0.018279104,0.008685827,0.01033083,0.0061476000000000005
2007-06-14,0.046076437000000005,0.5333738339999999,-0.719605527,0.098860661,1.709026344,4.689200087,0.5,1.769446886,4.495193272,8.227855221,12.87058731,15.8633427,23.77559648,10.052294300000002,3.030456292,2.509954519,2.684428109,2.647204219,0.010055811,0.005266639,-0.007729738000000002,-0.001941216,-0.002793406,-0.00304407,0.001668294
2007-06-15,0.045771738,0.85711419,-1.052183586,0.08359061400000001,1.341942874,4.870834518000001,0.5,1.752884915,4.588262994,8.270924261000001,12.9201668,15.93302419,35.78633896,11.81232096,2.58787679,2.4719539740000003,2.663150597,2.626414395,-0.08751630199999999,-0.048124473,0.032635775,0.005706625,0.005246483000000001,0.006286738,0.001586121
2007-06-18,0.044906452,1.263966596,-1.470611874,0.076532276,1.169124351,5.371814981,0.5,1.728799776,4.645555703,8.336500681,12.99639006,16.01852744,52.1197299,14.5163451,2.374512738,2.4361287380000003,2.654497819,2.619544539,-0.103915203,-0.067680312,0.015284102,0.005614301,0.002413139,0.002357122,0.007400905
2007-06-19,0.04675439,0.475760986,-0.990183794,0.368815267,2.221903513,3.349583121,0.5,1.757326004,4.456354908,8.305528788,13.02176705,16.06958804,22.24363536,10.50151189,3.294085631,2.426940024,2.631218212,2.599469741,0.245409719,0.118289081,-0.067364017,0.001469024,0.005746731,0.006112640999999999,0.003583645
2007-06-20,0.047936141,1.163409296,-1.488079442,0.133594247,1.309907298,3.747653862,0.5,1.71943296,4.656177359,8.352344646,13.00366279,15.9925391,49.33973229,14.84666886,2.30733274,2.410737863,2.646176607,2.619032078,-0.180381303,-0.108075768,0.07051484599999999,0.002506969,-0.003502166,-0.0057151680000000005,0.00143051
2007-06-21,0.046303687,2.129621384,-2.400985044,0.077479712,0.883014503,4.960475273999999,0.5,1.767949763,4.744890661,8.292157136,12.888414,15.85016944,82.73105933,14.28137081,1.734302932,2.461703901,2.668370286,2.636011467,-0.181629565,0.012492953,0.04239282,-0.007432284,-0.005274765,-0.004953712,0.003316788
2007-06-22,0.044556783,26.77532155,-28.35016089,0.049957809000000006,0.034985307,5.5,0.5,1.963830512,4.510786217,7.809202537000001,12.31428635,15.26577126,-3.124169434,1.187882265,2.26159405,2.632823341,2.674109034,2.623978507,0.886490318,0.520244035,-0.047949573,-0.026943826,-0.001265644,0.003758435,0.005959961999999999
2007-06-25,0.045264492,4.585724497,-6.11897511,0.055131814,0.049327373,4.704659509,0.5,1.975351344,4.520598282,7.801012413,12.33014703,15.29931464,-5.020559414,0.794243996,2.180656744,2.610989255,2.646196186,2.598078119,0.020369142,0.016420075,0.008018538,0.003983670999999999,0.00738504,0.008277292,0.188935151
2007-06-26,0.044557588,-5.639967522999999,-8.674691436,0.048806618,0.003806523,5.5,0.5,1.963629611,4.512522948,7.819129628,12.34052104,15.30068276,-3.0685374060000004,1.195111717,2.254211326,2.62030481,2.662044156,2.613361588,-0.020007692,-0.015760408,-0.006544042,-0.001315185,-0.003767432,-0.004453220999999999,0.011967523
2007-06-27,0.044915489,0.331199129,-0.589550526,0.175816103,2.178158396,4.056245487,0.5,1.806623474,4.46964263,8.201099699,12.88201801,15.94900228,15.759279500000002,7.818905756,3.0006346930000003,2.466928592,2.630403902,2.589174102,-0.162141167,-0.210254592,-0.057760991,0.022872164,0.00782072,0.007372939,-0.016134704
2007-06-28,0.044078092,0.7549509609999999,-0.927282006,0.080258527,1.4230727669999998,5.378572847,0.5,1.7554826630000002,4.563325064,8.286987847,12.95931264,16.01134353,31.97173987,11.37418944,2.712629821,2.442890968,2.642149765,2.603416218,-0.121997353,-0.099166695,0.021266989,0.003661147,-0.00272017,-0.004132042,0.001029558
2007-06-29,0.046979635,0.528680818,-16.53021438,15.75929259,2.458153071,2.5,0.5,1.750991708,4.489950583,8.3354318,13.09901399,16.19320926,24.38621797,10.98153658,3.124603778,2.384114573,2.591303347,2.561061743,0.061902482,0.011442784,-0.030133478,0.008708228,0.012477125,0.012868835,0.002187133
2007-07-02,0.051287380999999986,-1.093751628,1.798158642,-0.001658472,8.64e-18,2.5,0.5,1.925883648,4.471907625,7.936926569,12.68974955,15.5326759,2.590078036,2.577432316,2.572559467,2.577469355,2.584199997,2.586631728,0.212967075,0.316093342,0.048567794,-0.029522306,0.002180145,-0.007337455,0.00472113
2007-07-03,0.046257855999999986,1.177708698,-1.4625061780000002,0.10141146,0.939686657,3.789040321,0.5,1.843369475,4.709717083,8.134726632000001,12.76794463,15.79894467,41.23950601,7.448103688,1.677786938,2.476549494,2.60738176,2.569128757,-0.273058854,-0.14134002199999998,0.072910938,0.015661141,-0.00560695,0.0054048740000000005,0.000140521
2007-07-04,0.046973796,-0.162838314,2.129373387,-1.913941203,2.5,2.5,0.5,2.020797856,4.565064678,7.716107974,12.26449729,15.20921125,-4.004555751,-0.661823846,1.908931219,2.629831059,2.622140112,2.579999889,0.471108218,0.338627169,-0.022017413,-0.024814532,-0.003553975,-0.0031686870000000003,0.003348498
2007-07-05,0.045748108,0.493923949,-0.680135632,0.100700391,1.69463522,4.503012904,0.5,1.785054783,4.511776232,8.215884148999999,12.88581404,15.91745775,21.89897683,9.189825774,2.867639054,2.485828812,2.65010606,2.612027232,-0.211907231,-0.296906338,-0.072834309,0.021368205,-0.006635912,-0.009419195,-0.00031681900000000003
2007-07-06,0.045718089,-14.97211103,-19.38370265,0.043705837,0.00132169,5.370689532999999,0.5,1.956233212,4.495742623,7.804316368999999,12.33090803,15.26029278,-2.13610053,1.452269434,2.355025944,2.663057464,2.687211799,2.640467479,0.24576562,0.304326739,0.046490199,-0.027695104,-0.008956875,-0.008351205,0.001477129
2007-07-09,0.048018487,0.65626715,-26.38167859,25.43079812,2.469158883,2.5,0.5,1.707128028,4.45959075,8.393672858,13.11546453,16.15384514,30.58780709,13.73260339,3.5328074760000003,2.404494148,2.650970306,2.621480446,-0.248199603,-0.331133237,-0.08163672,0.03715574,0.009037388,0.005984076999999999,-0.043642919
2007-07-10,0.046943401,0.417385771,-0.7749720390000001,0.233920813,1.80309219,3.113976077,0.5,1.816306405,4.557105125,8.178602397999999,12.87348355,15.92455643,18.46142684,7.569236227,2.4920678730000003,2.452374812,2.598184185,2.56464757,0.103069177,0.194007759,0.08242079,-0.007082195,0.01307412,0.017299583,0.001928489
2007-07-11,0.046405924,1.785353143,-2.085905131,0.096719419,1.048063457,4.309692885,0.5,1.7230167509999998,4.734692399,8.381039436,13.07658214,16.12310227,73.94086204,16.77406113,1.864652216,2.385199825,2.613414394,2.583250626,-0.317930362,-0.208425925,0.04474907,0.009993992,-0.003603478,-0.005486896,0.001270743
2007-07-12,0.048403429000000005,1.385850833,-1.79956038,0.17202286100000005,1.214987492,3.252423207,0.5,1.726160837,4.71783023,8.337603779,13.00028534,15.99222512,57.90532637,15.20846207,1.909583767,2.412708891,2.630186805,2.604620604,0.103062938,0.03740933,-0.003248998,-0.003926746,-0.003965058,-0.00628699,0.005017303
2007-07-13,0.046497446,-0.072735458,-11.31296709,11.39637963,2.5,2.510153128,0.5,1.983844041,4.564195972,7.781703557,12.32109901,15.29434501,-0.7784126440000001,0.53576645,1.991536096,2.623020015,2.641242411,2.592880745,0.591417297,0.5852877670000001,-0.007448788,-0.033620969,-0.00260766,0.003694952,0.003927527
2007-07-16,0.045411094000000006,0.5811379179999999,-0.7630662109999999,0.08771315,1.424978235,4.365707842,0.5,1.80118521,4.578370844,8.209363389,12.92237008,16.00496113,24.22682031,8.601721607,2.446312635,2.446143713,2.596080397,2.558817345,-0.199465441,-0.24338334,-0.035299474,0.026966394,0.011430852,0.010652306,-0.000214146
2007-07-17,0.045785521,0.58891737,-0.8517365109999999,0.084904599,0.6140540560000001,3.662367503,0.5,1.975236687,4.600312759,7.860990308,12.43568834,15.44324061,13.23424882,0.913603651,1.919514722,2.587554238,2.623702555,2.575793818,0.097109026,0.285131429,0.048120601,-0.022400447,-0.00674467,-0.005029980999999999,0.001714579
2007-07-18,0.045729492,0.369411765,-0.89363611,0.400347394,2.211665388,3.147594696,0.5,1.802158527,4.498466753,8.229933651,12.97292531,16.08752289,17.23248163,8.109233539,2.858401004,2.4250677780000003,2.585053302,2.546876514,-0.033485999,-0.225624734,-0.072637722,0.02434765,0.0095869,0.008873061,0.001731712
2007-07-19,0.042998232,-4.183053513,0.2963925,0.048766684000000005,0.012385688,5.5,0.5,1.961306741,4.516002174,7.853257782000001,12.47363134,15.54869732,-2.527164442,1.277888465,2.246159739,2.58272739,2.60911916,2.554425802,0.202874516,0.270180327,0.055910197,-0.024864901,-0.005843473,-0.002156623,0.001136354
2007-07-20,0.043605504,0.435636724,-0.6200729429999999,0.105533708,1.739346703,4.521141981,0.5,1.801705478,4.529177659,8.243494282999999,12.99198849,16.14587465,19.35652868,8.266800587999999,2.698103698,2.401026499,2.568097614,2.525709074,-0.18279302600000005,-0.216430356,-0.035046017,0.027339889,0.010208589,0.008850321,-0.010035271
2007-07-23,0.044927789,-5.352057111000001,3.192413523,0.154907593,0.107808378,2.628198339,0.5,2.05725119,4.510608945,7.596506466,12.16140153,15.19445974,-19.51203769,-1.587287641,1.985699772,2.6551910430000003,2.605298603,2.547744465,0.484899177,0.456750484,0.07242378599999999,-0.041564406,-0.008849668,-0.006227546,0.003927005
2007-07-24,0.045035537,0.024173865,-0.236038481,0.19720614600000005,2.5,3.40107488,0.5,1.934619258,4.545348685,7.954956567000001,12.60611079,15.68030952,3.015332612,2.277840548,2.193809515,2.508256485,2.575541935,2.531015697,-0.218570083,-0.145422704,-0.018352645,0.023368733,0.00756816,0.005255876,-0.014144849
2007-07-25,0.042995579000000006,-0.029990755,-0.039339496,0.062930625,1.473202126,4.700582245,0.5,1.962523697,4.56013436,7.90708182,12.55696712,15.68066302,0.7700305190000001,1.268599797,2.056867696,2.509941151,2.560084716,2.507222263,0.022332221,0.039392877,0.012659552,-0.000117723,0.004022151,0.007463584,0.00018946
2007-07-26,0.041552189,-9.85354995,-9.149254961,0.05363417400000002,0.003419173,5.387527903,0.5,1.974589385,4.548769736000001,7.905187627999999,12.58414853,15.74753259,-4.211519857,0.8245316559999999,2.057093075,2.476289502,2.525846844,2.4728967280000003,0.052138549000000006,0.018019933,0.000144068,0.005591171999999999,0.008819779,0.010808406,3.5700000000000014e-05
2007-07-27,0.038135412,0.29631066,-0.471314912,0.129178798,2.296371718,5.344844202,0.5,1.812564404,4.461615347,8.281579707,13.11096718,16.4032099,14.20489064,7.467590013,3.015880783,2.341333463,2.514435095,2.461636683,-0.160785912,-0.213800175,-0.074597233,0.020292976,0.002954195,0.003584073,-0.024157574
2007-07-30,0.043340159,0.210459849,-0.38949786,0.109637473,1.48096697,3.876329898,0.5,1.905807982,4.616184981,8.056448507999999,12.73941277,15.90630525,9.186718072,3.494474013,1.929479543,2.416180209,2.527070553,2.477986656,0.046930996,0.141142932,0.095109992,-0.011417952,-0.002800078,-0.004689986,0.002742171
2007-07-31,0.04418996,-0.1946511,2.821014452,-2.565849015,2.5,2.5,0.5,2.044458499,4.611886196,7.760132884,12.41489086,15.52919651,-5.345564207,-1.387616376,1.661291708,2.516552045,2.512913265,2.464094569,0.153297365,0.208810461,0.026692993,-0.016571761,0.003767339,0.004487905,0.000694171
2007-08-01,0.04340599,0.47225902,-0.901726318,0.290520725,1.968611847,3.308976501,0.5,1.787921492,4.55468171,8.331124152000001,13.15549744,16.41965187,21.13493019,9.011000608,2.596179376,2.291107255,2.49352339,2.45048487,-0.218024296,-0.315245089,-0.071837061,0.034082369,0.00494431,0.004324066,-0.000411463
2007-08-02,0.040358713,0.36592175,-2.460956138,0.056277498,0.030229715,5.353074294,0.5,1.974519518,4.550341711000001,7.9139122089999985,12.63957446,15.88010404,-4.105134577,0.8275025709999999,2.050638374,2.465633879,2.504102123,2.44390451,0.263361795,0.32925492100000003,0.050727269000000005,-0.0280459,-0.0025473970000000003,0.002192549,0.0014114879999999998
2007-08-03,0.039730774,0.2643275,-0.49073486,0.166035821,2.284972399,4.418627381,0.5,1.832892476,4.504745504,8.26437712,13.1025183,16.43399481,12.715061,6.535132265,2.703496384,2.309474131,2.478440601,2.424260032,-0.14880120000000002,-0.18812145,-0.052189899000000005,0.023891251,0.006549333,0.006228563,0.000781672
2007-08-06,0.038549521,0.230896179,-0.376208805,0.111565118,2.150619449,5.234396544,0.5,1.84856092,4.510992419,8.214784217,13.01000556,16.31346611,11.18553821,5.817674504,2.617689404,2.345606693,2.500882989,2.44376257,0.015112464,0.024439151,0.0071565169999999985,-0.005116699000000001,-0.005232017,-0.005682265,0.002492338
2007-08-07,0.042717413,0.383985868,-0.7712322420000001,0.27345578800000003,2.149421771,3.5397765710000004,0.5,1.800356922,4.520823292,8.314320299999999,13.14477854,16.41688973,17.70170882,8.220155613,2.736766219,2.299398655,2.493019706,2.448559588,-0.054743528,-0.074963061,-0.009214278,0.0070915269999999985,0.002079328,-0.0013653060000000002,0.0007375
2007-08-08,0.040318673,0.378981121,-0.533332096,0.099723353,1.832501624,5.319432886,0.5,1.810518872,4.517312784,8.249322211,12.99330476,16.20924165,17.09393543,7.736019604,2.725842525,2.375720586,2.555192856,2.503231749,0.005815758000000001,0.015356281,0.000887465,-0.011332305,-0.015215613,-0.01657208,0.001168006
2007-08-09,0.045676405,0.5953604920000001,-1.151152943,0.371153309,1.928333918,3.12664403,0.5,1.757964638,4.568221852,8.372532341,13.09560198,16.22468693,26.55528841,10.82886048,2.6323382580000003,2.288362636,2.5475772780000003,2.515694294,-0.073933867,-0.088803856,0.006946786,0.013159527,0.001996957,-0.003685007,0.001147628
2007-08-10,0.039779885,0.478369222,-0.679221593,0.121073657,1.741663305,4.958336607,0.5,1.794065481,4.555763381,8.303036032,13.02411522,16.282204,20.96230739,8.718154521,2.573348619,2.3210472280000003,2.543627279,2.485818361,0.046994448,0.064405623,0.004574568,-0.004782969000000001,0.001099607,0.009270883,0.001754852
2007-08-13,0.044632514000000005,0.474302073,-8.224478612999999,7.521660677000001,2.5,2.589828,0.5,1.7740414759999998,4.533783475,8.350643677,13.10251419,16.2921326,21.7122309,9.68951171,2.762742984,2.294683497,2.534798632,2.495077703,-0.003830782,-0.028864361,-0.014333715,0.004362095,0.002546422,-0.002479287,0.004246179
2007-08-14,0.04577897,-9.796813432999999,11.14867066,-0.170902343,0.481820831,2.660319385,0.5,1.708189379,3.450804835,6.703331977,11.35603778,14.28474632,-78.52644915,2.982332584,3.844866883,2.929703298,2.647147121,2.588642434,4.677917474,0.59018857,-0.129952065,-0.109055349,-0.0278473,-0.027965485,0.00142059
2007-08-15,0.039990944,0.371213491,-0.536802813,0.07383333,0.746308814,5.490438976,0.5,1.957057994,4.636228837,7.988478519,12.57597291,15.73466029,10.36080706,1.571330314,1.756406325,2.425956332,2.543092502,2.4846862990000003,-0.805396105,0.051974701,0.189707305,0.081436469,0.026472205,0.032348204,-0.026203302
2007-08-16,0.040832153,0.166027646,-0.381842731,0.164291283,2.197674942,4.168915183,0.5,1.884428974,4.573049158,8.168789331000001,12.86879512,16.11425641,8.385480119,4.2883516010000005,2.186571506,2.316018949,2.493295518,2.440316,0.018564134,-0.095399093,-0.036510823,0.017435301,0.012720693,0.013962062,0.00112271
2007-08-17,0.040604544,0.40176549,-0.614761401,0.074513892,0.587221475,5.134448297,0.5,1.98282685,4.628844288,7.953410437,12.54747745,15.70961196,8.490702301,0.610624153,1.744129527,2.428330451,2.530861727,2.473110736,-0.000981558,0.140235807,0.0411046,-0.018130988,-0.009428163,-0.010085738,0.000566112
2007-08-20,0.041690177,0.193592343,-0.628255851,0.07994427900000001,0.307640268,4.441193771,0.5,2.016264544,4.60166191,7.871058704,12.46632475,15.62087063,-2.237052691,-0.522215543,1.757924253,2.44120682,2.515411341,2.459252458,0.10869538,0.047489351,-0.000790876,-0.001670501,0.004356264,0.00472796,0.0035847820000000008
2007-08-21,0.041246308,0.240210522,-0.406870381,0.07647893,0.909992872,4.900845735,0.5,1.955164249,4.651597287,8.017866301,12.65436913,15.82728393,7.87146545,1.61454059,1.670282613,2.374619147,2.497048312,2.447023305,-0.093564253,-0.079495763,0.008151045,0.010969776,0.004818391,0.003954083,0.000634905
2007-08-22,0.043400355,0.469428465,-0.890738701,0.148113388,0.721264135,3.216706104,0.5,2.0185199590000003,4.708769447,7.886422065,12.4724004,15.59438891,10.25320764,-0.660714585,1.329723045,2.430050272,2.505880264,2.45584602,-0.021629956,0.088017842,0.033008705,-0.009090894,-0.002149929,-0.002650506,0.000768804
2007-08-23,0.040984521,0.137675623,-0.288269063,0.071773462,0.847925697,4.825738473,0.5,1.968077848,4.624076366000001,7.981776288,12.66572443,15.88140101,4.630588274,1.11380223,1.767438555,2.399825426,2.488066478,2.4338151690000003,0.05382439,-0.06784372,-0.040157727,0.005062277,0.00468109,0.0070398369999999984,0.001399098
2007-08-24,0.041412371,-0.011081798,-0.104287375,0.11414845,2.310456185,4.001722359,0.5,1.957680718,4.59031308,7.994910909,12.72596759,15.98113311,1.421542685,1.443632465,1.924967013,2.3977571980000003,2.477137204,2.421226143,0.031716706000000004,-0.012649275,-0.014238507,0.0004840580000000001,0.002920801,0.004084012,0.0004877730000000001
2007-08-27,0.04127269,-0.020820337,-0.058471024,0.080215008,2.083604772,4.406000551,0.5,1.961235477,4.589311497,8.001684192,12.76350211,16.02525787,1.055295502,1.316509215,1.921841433,2.38339256,2.457806358,2.405794491,0.003805394,0.005218549,0.000722549,0.00277053,0.005344307,0.005253153000000001,0.000248926
2007-08-28,0.041831567,0.446773911,-0.827115053,0.08466693300000001,0.414161648,4.054850045,0.5,2.021757523,4.632557672,7.927810092,12.61392825,15.8249907,3.723685684,-0.728900835,1.6442569269999998,2.381270144,2.454920036,2.404948256,-0.026029325,0.08299087299999999,0.026795673,0.000495984,0.00086936,0.00038882300000000016,5.600000000000001e-05
2007-08-29,0.040285166,1.913198182,-2.80940649,0.057386165,0.08725401,5.5,0.5,1.985748572,4.57886162,7.9522075060000015,12.65852313,15.87570566,-5.06845934,0.457084348,1.893986,2.386261121,2.46430399,2.414244853,0.092610872,-0.048203272,-0.023318616,-0.000664184,-0.002275609,-0.002802008,0.001328103
2007-08-30,0.041384789,0.163267,-0.312783896,0.067691883,0.893158557,4.650507594,0.5,1.961986499,4.637315074,8.038421762999999,12.80338394,16.05282915,5.600048028,1.340389896,1.7180336369999998,2.337058637,2.431528045,2.386715847,-0.100925493,-0.033428509,0.016297637,0.008166144,0.008578655,0.00886702,0.005165566
2007-08-31,0.042358873,2.057696832,-4.069115822,0.122016573,0.102056689,3.050413318,0.5,2.054387054,4.585830145,7.783435477,12.50411432,15.72434537,-15.03422756,-1.562444944,1.703324329,2.437575527,2.443346761,2.39156764,0.242597517,0.13148038,0.001694615,-0.016812894,-0.002929174,-0.001401801,0.000558904
2007-09-03,0.041872014,0.374130821,-0.850180446,0.080735999,0.29397780100000004,3.860454551,0.5,2.018425917,4.601357507,7.906299541,12.65514996,15.90225009,-1.338285207,-0.59361427,1.7598077090000002,2.399821575,2.441985222,2.391075972,-0.139844417,-0.039663237,-0.004900604,0.006689038,0.000730357,0.000528415,0.015440384
2007-09-04,0.040919287,0.070277061,-0.21491676,0.124943855,2.4170750830000003,4.279636277,0.5,1.916260354,4.562103168999999,8.116904787000001,12.92669446,16.21548644,4.695378371,2.978624332,2.156815847,2.328605353,2.442893643,2.395257181,-0.05743705,-0.13128182800000002,-0.034645434,0.011453685,-0.00010382,-0.001195048,0.001124896
2007-09-05,0.041092048,-0.107550039,0.014746399,0.083221173,1.646628694,3.962407753,0.5,2.002872968,4.623419835,7.955711821,12.73540404,16.03180935,-2.224934614,-0.09351129,1.6825037369999998,2.353608591,2.412335463,2.360783531,0.070702131,0.125300948,0.045442818,-0.00399644,0.008072705999999999,0.011160401,0.000304361
2007-09-06,0.03941794,-0.114371273,0.056219527000000005,0.054127453,1.161356794,5.489393667000001,0.5,1.985873061,4.58202269,7.984329215,12.79039973,16.10327259,-2.081329397,0.462736727,1.897687031,2.359761053,2.419591473,2.366728339,-0.001507141,-0.022257882000000003,-0.019975217,-0.0008607619999999999,-0.0017444160000000002,-0.001767605,-0.000181703
2007-09-07,0.040040245,1.1390942309999998,-2.287171438,0.067408841,0.096401581,4.428789062,0.5,2.00610088,4.603996295,7.973500157,12.80519627,16.15442651,-7.861635108,-0.189888009,1.733785965,2.310838838,2.370911984,2.320611362,0.062694859,0.027556686,0.015946583,0.008310838000000001,0.012891281,0.015039915,-0.000204743
2007-09-10,0.041311896,0.51872412,-1.947169598,0.180728008,0.210795115,2.534907973,0.5,2.106988053,4.612291088,7.776319012,12.59957397,15.90888167,-14.24762207,-2.98349302,1.526426262,2.362189355,2.349719398,2.302502693,0.071682653,0.133519581,0.022403824,-0.008450818,0.006033266999999999,0.006309029,0.008583385
2007-09-11,0.040170728,0.27676005600000003,-0.569059419,0.058703397,0.336027106,4.485664103,0.5,1.996345062,4.607778078,8.030446892999999,12.947891,16.33628356,0.986873818,0.12136468,1.7781339859999998,2.291257176,2.343994857,2.298071518,-0.151048594,-0.124654897,-0.023555117,0.011850037,0.001620775,0.001555943,0.00149216
2007-09-12,0.039886291,0.221443297,-0.629753508,0.053846715,0.19598905,4.903993034,0.5,1.987487059,4.590051162,8.016289336,12.90915108,16.27983793,-2.761142556,0.406405557,1.85110085,2.310753599,2.363629175,2.315839952,0.038363455,-0.011406517,-0.006702566,-0.003066971,-0.00499702,-0.005612334,0.0008593180000000001
2007-09-13,0.042338566,0.048422409000000007,-11.14303375,11.04296608,2.5,2.522592001,0.5,1.941959387,4.618586748999999,8.086474015,12.95520967,16.27498517,3.557821229,2.028543844,1.826021786,2.303228588,2.388390137,2.346343327,-0.060883135,-0.061078775,0.002392666,0.0013652920000000002,-0.0062799380000000005,-0.009641282,0.000700089
2007-09-14,0.041446158,0.370657576,-1.502888688,0.102201486,0.153342846,3.242703545,0.5,2.037958845,4.595813026,7.869137735,12.69296562,16.00537953,-10.76093131,-1.133358269,1.705717429,2.377110797,2.389030999,2.338455882,0.16007273800000002,0.138808552,0.01209525,-0.01227011,-3.24e-05,0.002676026,0.00024832
