TradeDate,0M,1M,2M,3M,6M,9M,1Y,15M,18M,2Y,30M,3Y,42M,4Y,5Y,7Y,10Y,12Y,15Y,20Y,25Y,30Y,40Y,50Y,60Y,80Y,100Y
2019-01-02,0.0012238064238,0.0012238064238,0.00138257271365,0.00165676793629,0.00286347276963,0.00400058407652,0.00497352518231,0.0057883080622,0.00655461535354,0.00788304151855,0.00903272174732,0.0100311896328,0.010918979502,0.011733688396,0.0131588820326,0.0152871798019,0.0173012265994,0.018300382957,0.0193707697472,0.0204873852864,0.0213383355959,0.0217256122112,0.02194509489,0.0221645775688,0.0223925176226,0.0227528376701,0.0227758591468
2019-01-03,0.00163032963844,0.00163032963844,0.00176198544968,0.00199951100938,0.003076800479,0.00413395120358,0.00507490919599,0.00588549335907,0.00665929780875,0.008015730537,0.00918822998442,0.0102061693265,0.0111080714758,0.0119293878757,0.0133531676379,0.0154640898331,0.0174471962297,0.0184260089043,0.0194737547508,0.0205667719022,0.0214000494418,0.0217737949517,0.0219943243171,0.0222148536824,0.0224427409641,0.0227779247427,0.0227979534274
2019-01-04,0.00214619975161,0.00214619975161,0.0022619284582,0.00246591422236,0.00340301493026,0.00436292761412,0.00524941609139,0.00602814724645,0.00677748777289,0.00809675434564,0.00924542977602,0.0102553653962,0.0111594299553,0.0119857538392,0.0134148775886,0.0155179693348,0.0174988149929,0.0184821050625,0.0195364451292,0.0206369780359,0.0214743481631,0.0218521471072,0.0220814189159,0.0223106907246,0.0225463639205,0.022896964121,0.0229143890767
2019-01-07,0.00236301124743,0.00236301124743,0.00247295636845,0.00266043696188,0.00352139998712,0.00443091453347,0.00529849755366,0.00607530917841,0.00682806070506,0.00815341237271,0.00930187427423,0.0103089615933,0.0112109248955,0.012036103175,0.0134650120869,0.0155657074866,0.0175212530417,0.0184798244683,0.0194920674156,0.0205242870385,0.021302435539,0.0216454357961,0.0218596721422,0.0220739084882,0.0222937140412,0.0225571898328,0.0225723495442
2019-01-08,0.00253874653234,0.00253874653234,0.00264485009515,0.00282100324987,0.00362824807414,0.00450373691057,0.00535861723036,0.00612998534807,0.00687703601873,0.0081875437759,0.00932286646783,0.0103174940191,0.01120398743,0.0120085330767,0.013381862707,0.0153736860137,0.0172328021379,0.018151561133,0.0191255853123,0.0201272129343,0.0208866917402,0.0212084777902,0.0214289910796,0.0216495043689,0.0218748628682,0.0220729614937,0.0220861504426
2019-01-09,0.00229907946803,0.00229907946803,0.00243599503266,0.0026566343063,0.00357582044065,0.00451831252994,0.00541634530848,0.00620809113302,0.00696291454743,0.00827214077665,0.00940386005456,0.0104004654181,0.0112974702753,0.0121194397954,0.0135451991178,0.0156746458555,0.0177190953367,0.0187488498438,0.0198544559979,0.0209861212027,0.0218190017967,0.0221886762868,0.0224044882086,0.0226203001303,0.0228419491281,0.0231747214189,0.0231861958045
2019-01-10,0.00202560315995,0.00202560315995,0.00218678060925,0.00244177359296,0.00343003484453,0.00439795542199,0.00530777859274,0.00610543720895,0.0068644048499,0.00818138927514,0.00932178409485,0.010322498723,0.0112208124769,0.0120456034683,0.0134869117598,0.0156599681636,0.0177534121239,0.0188083953041,0.0199463075286,0.0211255917054,0.0220043465096,0.0224022006549,0.0226357408153,0.0228692809757,0.0231078993922,0.02349701666,0.0235069993754
2019-01-11,0.00196639735044,0.00196639735044,0.00212787638579,0.00237763153677,0.00333889026411,0.00430194399522,0.00523194548514,0.00606093844834,0.00685454660051,0.00822698369251,0.009400139816,0.0104201751648,0.0113322574287,0.0121665599469,0.0136179986839,0.0157979065543,0.0178879820098,0.018936953642,0.0200687398637,0.0212436572887,0.022120946336,0.0225220691686,0.0227508705227,0.0229796718768,0.0232128913138,0.0236325760489,0.0236412610113
2019-01-14,0.00185702276602,0.00185702276602,0.00200431415357,0.00222872994674,0.0031043438752,0.00400961005228,0.00490930000793,0.00572738277133,0.00651983608813,0.00790315739743,0.00908450252455,0.0100976586275,0.0109888309854,0.0118032862785,0.0132353972514,0.0154396450524,0.0176182741686,0.0187381736276,0.0199591264235,0.021254008116,0.0222358100356,0.0226882647294,0.0229522393646,0.0232162139997,0.0234840323669,0.0240215435782,0.0240290994955
2019-01-15,0.00196128840166,0.00196128840166,0.00209940823609,0.00230603408319,0.00311943698117,0.00398495682268,0.00486770470777,0.00568382506032,0.00648060942789,0.00787277941691,0.00905698244071,0.0100669137955,0.010950994642,0.0117571596866,0.0131718506092,0.0153441549982,0.0174871617783,0.0185877215676,0.0197880644732,0.0210649134724,0.0220367801091,0.0224818928405,0.0227498214886,0.0230177501367,0.0232890228317,0.023789285858,0.0237958595061
2019-01-16,0.00176622847357,0.00176622847357,0.00189830302992,0.00209220655185,0.00285846804282,0.00369470120742,0.00456728571945,0.00538603921683,0.00619188151756,0.0076058091334,0.00880307361916,0.00981397152307,0.010680912464,0.0114654646575,0.0128403656235,0.0149528324816,0.0170422375095,0.0181187044294,0.0192889461745,0.020536139355,0.0214931374285,0.0219161738042,0.0222051796178,0.0224941854313,0.0227861005657,0.0231559630876,0.0231616821614
2019-01-17,0.00161090340299,0.00161090340299,0.00173457443417,0.00191369596419,0.0026251301241,0.00341716043025,0.00425732286147,0.00505442568619,0.00584214445977,0.00722824131426,0.00841104545551,0.00942004320353,0.0102772727135,0.011049232902,0.0124134321274,0.0145469049637,0.0166950652065,0.0178167067146,0.0190461203185,0.0203740156109,0.0213988695757,0.0218401928784,0.0221406193106,0.0224410457428,0.0227440032841,0.0230991711515,0.0231041467457
