,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
2004-02-13,50.52289689537596,27.608299255371097,78.95280235655919,82.40652906010318,93.67114268659206,102.35539145876345,118.20286417135974,167.1593340054486,151.07269412863505,149.26385637893108,207.6280916798298,232.92004282479255,288.97956560846416,396.2965087890625,199.93988765139082,189.762540863116,282.89328584936277,122.8811550270324,,158.5665973520324,323.9866229196438,584.9102383547923
2004-02-16,50.52289689537596,27.608299255371097,78.95280235655919,82.40652906010318,93.67114268659206,102.35539145876345,118.20286417135974,167.1593340054486,151.07269412863505,149.26385637893108,207.6280916798298,232.92004282479255,288.97956560846416,396.2965087890625,199.93988765139082,189.762540863116,282.89328584936277,122.8811550270324,,158.5665973520324,323.9866229196438,584.9102383547923
2004-02-17,50.17867985201325,26.713600158691403,78.66277824647636,82.17858809221609,93.32348758532925,102.01493593463941,117.82226858142208,166.06432144778992,151.0053880783344,147.6772342127244,209.25679489235094,240.21129531623635,295.7731631815376,385.340087890625,199.56909999107774,189.62424631663012,285.7957790721578,122.56480142853485,,158.277101126978,324.9289788548806,598.3145059492081
2004-02-18,50.57909661839437,27.779701232910156,79.01104725277317,82.5489514415926,93.71095325268585,102.32474079717109,118.03209738263726,163.79182978705944,150.76921632029385,149.3753473416812,210.92948534104605,243.181514612348,305.0828011353977,386.1257019042969,197.67167752289777,189.83039610712854,281.13307669672383,122.76231533642495,,158.39067559342212,326.7699464560783,628.4680742632805
2004-02-19,50.71058576081926,27.385898590087887,79.14018920391544,82.79244177623629,93.89311071748384,102.45906148954745,118.41300656598433,164.21552961844256,151.24539401472674,150.06663215509457,213.58575658470056,243.37005313371554,310.7544440585708,431.1551208496094,197.82546335343744,190.09350081669737,283.8489572411971,122.98568859919901,,158.6707680297213,327.7116519515121,638.6248843796201
2004-02-20,51.120122556530625,28.087699890136715,78.95040668364918,81.63031096500417,94.03572637476907,102.93015587549407,117.38328260490431,163.45427447148973,151.04373671468707,149.6166469479591,212.5472234726811,240.69563984354036,309.97184996554216,443.9465942382813,197.50308896458023,189.42207472715015,307.0587832505189,122.64118957047322,,159.26670265492263,332.12706807133526,634.294323133012
2004-02-23,54.04785878547049,27.789398193359375,80.54933181232276,82.245009225954,94.45780289229948,103.34470707633274,118.50720277870055,171.08666916959916,152.95342849585558,151.16859975189277,217.75138995149652,245.34367333763814,303.3632917322012,478.936279296875,194.47555836005063,187.91047806780273,312.0549529286454,122.66360892752623,,159.97402743497233,339.8942946107282,638.1601161444424
2004-02-24,54.1940559659722,28.032699584960938,80.67053486733408,82.8295031017925,94.57781099470654,103.67608587928676,118.91343236350724,171.9126416009326,153.83232722475773,151.96922246903148,226.08661277253813,242.82599777161312,302.80391299060705,474.5707092285156,198.70284325012128,188.3185292089827,319.32230804732393,122.83523579224699,,161.4030291675715,342.0774784923462,616.1180933341208
2004-02-25,54.250433523640545,28.121000289916992,80.75193639596617,83.02864139975209,94.72437505076418,103.77152839790645,118.76265302215828,172.1292932056568,154.18155352566103,152.32994939939883,223.70312097760922,241.9623529012389,308.08996087477425,462.976318359375,198.85282927242397,188.48683989001142,315.1721891929895,122.92293278212516,,161.49473089105211,342.26109678807273,640.2552480489221
2004-02-26,53.86579203856649,27.841201782226562,80.37091401364292,82.76935264620387,94.34429118071769,103.39656341758834,118.1875557526042,171.6108012827447,155.7603931852422,151.75357875883086,223.34019937742295,243.79486127085053,302.23540451664303,460.0560302734375,198.47752809305368,188.19504779940965,369.00569850816737,122.54146259062915,,161.11662158877908,341.81389359494455,638.2187510751827
2004-02-27,49.75077080959825,26.956399917602543,79.03338566112457,83.97066917166998,94.11313517322895,103.21007807137855,118.41006431643866,171.695727155999,155.01561522028828,153.12736696238144,226.91496477881364,248.3862088307566,307.4277581014256,472.2689208984375,197.97252451904714,184.49848410935482,372.5284020586549,112.98448310137854,,154.69191171919664,345.2077832748446,665.3624957901992
2004-03-01,50.0640628761375,28.02349853515625,78.7113713429981,84.00880919194432,94.2830689926443,103.10829910341829,118.4482884393867,170.68593888617815,154.6188264702169,151.5052269231367,226.00219460637743,242.51387109504188,303.5307308086575,459.8343811035156,198.07994078298452,184.5122010463835,376.2411526840791,113.10707696560777,,154.72534450060672,344.92135438394155,674.0936238894806
2004-03-02,49.829423993838994,28.736400604248047,79.00737074106748,82.82619526001673,94.38191863430723,103.31854790961833,118.49369002677656,170.95440255979918,154.32528559214342,150.9902529422446,224.88144041275788,242.46825427364993,301.5308091325587,449.11700439453125,198.15258444746908,183.81668177442583,373.42181997227755,113.17916448676365,,154.66620350848805,344.3179992041723,671.7796297008206
2004-03-03,49.76938896712619,28.704198837280277,78.93133977134883,82.45539286191607,94.30006784860187,103.23645672175807,118.19639703559132,170.78232656385805,154.18112363887778,149.97498390524444,224.77345214139712,241.5308747934832,296.9975785739565,447.8035888671875,197.00001849988007,183.56479044346665,374.4497110930518,113.07651224181146,,154.54763301210585,345.78369301549066,642.7321846584284
2004-03-04,49.7742046053759,28.125,78.9446657663702,83.16286965296793,94.34054345470099,103.24703474408669,118.04038835499566,170.94321632448342,154.31783112362018,150.18499963849544,226.78872779116983,243.94313789707078,299.77052006883986,456.6891174316406,197.05481753661417,184.05602176964135,386.4539261148286,113.11396132225872,,154.6283864357637,347.6250066685649,636.9390543951706
2004-03-05,50.91926499869387,26.926898956298828,80.28538520810048,88.3300737205277,95.47222185879325,104.38776337888679,120.00999849433614,171.34556751061228,155.99830088674707,150.7718081744704,230.5744349663405,247.9119735914011,294.0435134675631,461.03192138671875,196.41498637423658,187.25036808749928,386.1473054849148,114.3679793829278,,156.58825094135574,348.27259764939834,650.3584701224396
2004-03-08,51.673753175518684,28.088600158691406,81.63821981140713,87.23148753009278,98.33665376306752,106.17793484833771,121.1588254454228,170.94086333409606,156.61190017005057,151.69474862964003,232.3652726187227,244.99379740963826,287.4411607382212,462.61102294921875,197.76998572755264,188.60236416946012,389.9231224492876,115.39310455322266,,157.7216577685158,351.5471249086481,626.4100964697843
2004-03-09,52.30476769847371,27.570701599121094,82.27894565671235,88.82968606702791,99.07474298866714,107.33038269257798,122.33101976705024,171.92458991112778,159.26987227527948,153.18242279383315,234.98044244441914,248.103844956647,292.69302790534545,458.77081298828125,200.471353773475,190.0806374494131,399.30604919084607,117.02599334716797,,160.79553382406132,362.6054528275984,622.0146878663486
2004-03-10,51.95456328501607,27.20440101623535,81.90736843729802,88.30272039223081,98.70091860726427,106.94949182150634,121.89879967361715,171.82351478056398,159.1427297164677,154.81228396886,233.82592422724397,251.84023125208398,305.5369409163551,451.93670654296875,203.09926819988004,189.72032571351014,407.08417163893904,116.61599731445311,,160.35948850015754,362.5529186709871,640.1940418029469
2004-03-11,52.164011687184285,26.234600067138672,81.57273030812297,88.08596323096168,98.99388450808443,106.98249393227724,122.64158159718204,170.90828940097117,161.20626417700186,156.01033414937015,237.2989215651503,255.26031293659392,316.95166878787546,468.4732971191406,202.92681983305818,190.33322233775291,398.4194952402674,117.4957962036133,,160.94238928430036,372.8658181895707,635.696211482205
2004-03-12,52.0833385162613,26.90829849243164,82.94188091447262,86.51725341406467,99.04405503747104,107.53131084799782,122.55879495671155,170.46602002184665,161.55883958920953,156.86053438731994,236.91994219572737,250.33613355189155,305.9777127493586,472.6077880859375,207.54812306333102,193.021503279917,396.04522156439384,117.93719482421875,,161.55057446525242,375.33466863397206,623.4372622964937
2004-03-15,52.82056043403491,27.21320152282715,84.84293346583696,87.5542127478964,102.08273601667311,109.47570236294888,123.2162449951018,170.92590159700913,162.09558456572591,158.84824526958732,238.08050187554048,250.96622666154164,304.51441500519127,472.4646911621094,207.50575468659952,193.81167037883375,403.44281404930996,115.90089416503906,,174.31186481267986,379.7208251338184,609.1694128606445
2004-03-16,52.527484432147766,26.160999298095707,86.50580256206322,89.32142261392428,102.51343135864718,109.98964014787919,124.23734601747691,171.5194804991329,163.12914926792547,160.82095964880034,241.39969908194888,256.7624743502677,305.02180796845767,503.89801025390625,207.5466589776106,195.26187864673648,406.98867924716467,116.87450408935547,,173.78166293045163,375.8330749093,611.0779206768132
2004-03-17,52.925960956299086,26.176101684570312,86.90146969739368,89.64233652028737,102.87397271166377,110.17054611218428,125.35026733588894,171.92233031939392,162.4812627732927,159.87031646931845,240.309972300472,259.3034496031894,303.73080236975477,494.8916015625,207.91181188505635,195.09260004817267,405.0210063337262,116.17959594726561,,172.8670745846152,369.73522764054326,614.0527871371297
2004-03-18,51.90408377605014,26.78090095520019,86.56854595901584,88.29774520750829,102.91092621865282,110.41627989178117,125.05594329919866,171.32209540729812,161.78110827272397,159.13232132663416,239.07237943720233,253.17587558927372,299.43834257820475,505.3175964355468,206.6088028045746,187.76069371096187,398.73256679508836,116.0156021118164,,172.62389722407963,369.24878333934447,609.6883518182239
2004-03-19,50.99441813273645,24.848100662231445,85.70085190820276,86.611530806594,101.84903735588252,109.31122214144382,124.13498107289223,168.98525060336473,160.1802870722674,156.59510889951378,235.13153605573427,248.55767736258733,296.14261482668326,488.77239990234375,205.29528635545168,186.4879029669582,396.0398182308367,114.78150177001953,,170.91349339651222,366.60197058494015,601.4704817763467
2004-03-22,51.39575791392853,25.28569984436035,86.14825419824217,88.23194618178442,102.33542874392009,110.23466622676683,126.3663884966663,169.7577421954233,159.73748442655025,157.76146476129907,240.89351984029994,252.93189150418308,304.04472803337364,497.52288818359375,205.86967761613002,185.17916583521844,396.5246100647424,116.26620483398436,,172.6163312970372,384.1868073725141,610.68272713044
2004-03-23,51.520117460747855,26.192899703979492,86.8386920865572,88.78461009688885,102.99054761813635,110.80325036983612,126.76509949631709,170.28953319161792,159.7831008189978,158.88259343172362,241.937949385264,254.18199076998536,306.8447070455081,504.6654357910156,206.4832019068371,185.61459585953244,396.44517248789447,116.84809875488281,,173.13618426416286,379.6261206123743,602.8727528718049
2004-03-24,51.78961525603568,28.18979835510254,87.06305066546838,88.99482176620593,103.4297495362393,111.13221825530135,126.69807407562693,170.32677004816935,160.32393930607356,159.5796536477392,244.1962476770162,254.77351734471694,313.01398739077433,517.8670654296875,206.56752794198144,185.7299525394202,395.065774782105,116.95230102539062,,173.76943508248954,386.95745111209885,601.8116596785476
2004-03-25,51.59008132538953,28.571001052856445,86.88675342787157,88.12980565905805,103.09203048510955,110.76101015064522,126.31321135983589,169.67979467888935,160.0440905641925,159.17523130104044,240.68773312964714,253.8483861932748,311.888706718797,504.7008176737907,206.45343550452395,185.14991869144106,389.7465244475414,116.76280212402344,,172.9736597385872,379.8202771377556,591.9099206903762
2004-03-26,51.39945676178914,29.631200790405273,86.5651530524343,85.40694394513203,102.7820447727695,110.20658231512621,124.3973571983481,166.49292681233374,159.06325088115477,156.81401926874878,236.7420877852867,247.66707597216856,307.19077605921876,508.2251678800947,191.57445145730279,183.4858256006087,386.94184628353486,116.64220428466795,,172.59743470302928,375.90483387971585,592.1054922345347
2004-03-29,51.4322208994708,31.4276008605957,85.26367905788206,84.27074507442771,102.17392199387216,109.86857988594939,124.37254366679213,165.09348212233385,157.28871427925986,156.80387892425517,233.2886724587999,243.33119535213854,305.19520824027364,503.8899568286945,206.1600232172406,181.89610069563759,383.34137722935486,115.47209930419922,,171.1505958876387,360.9757479818152,588.7958027191713
2004-03-30,51.25567930083016,31.768100738525387,84.49358987848606,85.67736610262257,102.41201350865053,110.02399920036017,124.38019359211447,167.34881125867017,156.98286934017386,155.65386483121225,232.92083155682803,242.7791661977597,307.48611477597484,502.68497449648976,194.71301166694758,181.5934588604625,382.8656189113598,115.28559875488281,,173.13138469563688,361.4950015712336,597.4761678299924
2004-03-31,52.6409062946646,31.347700119018555,84.9720029289449,87.85411071594791,102.9255594245019,107.90187553261575,123.17716500409878,167.66559642182673,157.48754795899555,155.60170187308404,238.41684221713706,243.32546136627423,304.8199172289805,494.9695720633677,193.88357256075972,185.8120273372008,386.8248445539044,115.34370422363283,,179.58232665036613,361.9206411342193,597.2235016372479
2004-04-01,52.66555773778087,32.058502197265625,84.90188988699946,86.6945689856714,102.35178774992677,107.7634458806416,122.70515036332584,167.44591112749532,157.23679517594903,154.6520709909045,237.4013733621631,240.0818755565939,298.3846856011495,490.39804906714335,195.58404560062442,184.90704763243414,385.1606039893809,115.1219024658203,,179.22942012302366,359.0818766611927,578.1786494586173
2004-04-02,50.95068498380564,30.64990043640137,82.51492233502078,81.03840323152056,99.01465371975078,105.24757063366324,119.75908303459998,163.88124694808062,154.7410509571807,151.29322550382065,228.8735285808625,236.14144658242594,307.3104815010257,470.4582361868824,192.52495923078303,179.6486663516067,377.8932461704139,112.46110534667969,,175.68262507195524,353.1909451536196,589.8905601938155
2004-04-05,50.37642001789958,30.05270004272461,81.9395297233375,78.68685042675968,99.15243644995769,104.6997410292498,119.00912397929916,163.9006357920614,154.34087304371968,151.07999895051321,227.39056332755075,235.12105252275208,305.8690177823348,456.48031068821325,191.9571548052405,177.97301126024095,375.3349830314344,111.89910125732422,,175.12101505947987,352.31709371376917,586.6161780431116
2004-04-06,50.82957729058993,30.058597564697266,82.43885930374478,79.86887755392135,100.25639492768464,104.77956027759197,119.94351230887497,163.62159227873312,153.7113961771041,150.53166680160675,227.54828469407124,235.4110496904237,301.9612995371338,459.97532061434686,192.5726143374059,178.47481859542722,375.2536837239089,111.38260650634766,,174.43629516965427,347.70469909287397,571.7285558398036
2004-04-07,51.13624665503977,30.602100372314453,82.72564739197577,83.78287104385316,100.2497921605132,105.14646037794049,120.14160054593451,164.00419523095653,153.17417182659833,149.39938781575012,226.41309477040912,235.9603909629334,304.1569200511196,454.02033240554346,192.78612846712812,179.35052833777422,372.2997369247387,111.56719970703125,,173.94898606467774,350.4992040788038,576.4575556316584
2004-04-08,51.23818751878246,30.01059913635254,82.76968972653464,83.20660097143215,100.10920041361378,104.8875594883925,119.6250842055418,163.85010209757982,145.78208981135833,149.1799190596337,224.81816674971657,238.2312646645693,299.51729877796765,451.58893883969813,192.65955157225864,178.89230235411364,371.4240222649799,111.5156021118164,,170.76372889833172,349.76173036767057,571.3395456777273
2004-04-09,51.23818751878246,30.01059913635254,82.76968972653464,83.20660097143215,100.10920041361378,104.8875594883925,119.6250842055418,163.85010209757982,145.78208981135833,149.1799190596337,224.81816674971657,238.2312646645693,299.51729877796765,451.58893883969813,192.65955157225864,178.89230235411364,371.4240222649799,111.5156021118164,,170.76372889833172,349.76173036767057,571.3395456777273
2004-04-12,49.662752750963726,30.247100830078125,81.3073080147991,82.321579328995,98.26768635786736,103.78637902962116,118.16778073462889,162.04272349180067,143.15668550349807,148.31884470993975,221.27582715680816,236.21872625297652,299.16062703110885,442.91568229066803,192.5414341979885,177.2282147969249,367.00391609156645,110.35579681396484,,169.3156746405643,347.5327797407411,569.3585037945118
2004-04-13,48.4222186430419,30.326000213623043,79.99219486570271,79.69262292197503,97.22135064248437,103.19621406458941,117.65705383116332,161.80724560249263,142.613406058402,147.4770100425623,218.59981125466715,237.46258148589786,301.6787814318897,439.3647433467094,192.04027891337196,175.36732707055316,366.9603263087651,109.98590087890625,,168.86741797461852,345.97208837534635,567.1848774658785
2004-04-14,48.974349644103434,30.2913990020752,80.41842245101141,78.18566617744857,95.93443299553282,102.82676690973216,116.35964672711067,161.48289596582896,142.88673786125875,149.02688068155626,219.84222010156333,240.72987527915063,306.6279723243749,442.3990236255203,191.66382237730696,175.25388194902862,367.9847119735019,109.75439453125,,167.03959010823746,351.6426772342174,571.3230195221909
2004-04-15,50.686796232164205,32.34859848022461,79.88598897318504,81.01263247535528,97.68408450973388,103.68696910228495,118.14785909906952,161.53427294729167,143.95655822994763,152.06557623977935,219.42256971212916,250.73620892461915,322.1359719219946,445.3979762112826,183.79708204081697,178.63260112320435,371.5482364299438,107.8948974609375,,170.55309395688965,352.2324375174674,600.1847539186215
2004-04-16,50.69031346374751,31.409000396728516,79.97009085512853,81.97936568426913,98.25235236536648,104.71037375643634,118.44309774481358,162.19796061095076,144.86778641879417,151.5953332937365,222.88132038698288,247.7180550463404,313.86146985453877,448.6363140746749,184.1310471283468,179.42789467592596,372.9713296773147,108.12409973144531,,171.51355868658078,360.9764204100685,596.1817508222133
2004-04-19,50.03567064698351,30.466398239135742,79.33507755155473,81.32221472285273,97.47025137740523,104.46704957132326,117.568389367831,161.76695502410067,144.31130857222288,150.15319765889572,222.04526478432282,243.0136144741274,314.9712030905341,458.62120640438263,183.9848420983034,179.0491627615136,377.0363344197674,108.0404052734375,,171.48306059537023,362.8825352451348,590.438608185367
2004-04-20,50.13543529601204,31.06800079345703,78.79616848044398,80.57185245655735,97.3142063235912,104.25970517387117,117.57517378707243,161.6952448231555,144.62645035271348,150.49807909662803,223.03999387582408,244.94622928105028,319.43130655087066,468.09288858538474,181.85101944009295,178.54368761627055,375.92880087648854,108.04840087890625,,171.43476791632838,362.0741862477531,617.6396596654573
