,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
2003-12-31,47.93662844677039,30.64914693837566,71.95398591450142,60.20931352174636,61.32117829657236,109.74273225551093,132.51942810661367,137.75215553615186,207.8567056143973,182.32634173354663,199.56358482150537,181.7541996897938,337.8692306353364,232.20226354297273,186.6698431685271,230.55020841333572,186.71246189842856,181.55722942260178,554.6878888780905,354.1723142783344,369.6939531739555,502.0952389805307
2004-01-02,46.83959511093722,29.841659768837317,72.3388642473096,59.84746794239594,60.83079941920928,108.82592858279693,130.8167525295496,135.3344157432676,204.30635824124892,180.194654675913,187.02317842475924,182.57969123287074,325.00778965651847,224.28417626286148,186.82228476605792,224.45266415443348,182.3156288919263,175.53281804702058,543.8012516705888,346.80484876241877,359.61165906904245,483.38075485408365
2004-01-05,46.875861796670314,31.60492217177742,73.09303239961439,59.644977970593104,60.744986601397954,108.76960225080872,130.55459781129395,133.6591082757568,202.02737681973784,175.19206881288994,184.40505725327375,179.30332072685405,312.6737975182732,219.83976707948435,172.95922873258837,223.10725216109788,181.02403099696247,174.9147078701066,534.8718781182564,348.04612319288003,357.881500168538,465.4600435531904
2004-01-06,46.61665797349008,31.957250879266486,73.44685351757335,60.20021661806897,61.332465887708196,109.79364793862764,129.8042327936928,134.58791687919953,202.80304025121742,176.78037828900779,188.26967114582453,177.84494754890352,310.90487602012547,213.27307663635148,172.1814969480242,227.96849214925524,182.49099146858572,180.054708376184,539.1262128355039,336.6799488627238,366.0896885532029,460.9620750498402
2004-01-07,46.59824054569565,31.946169483882453,73.23900927618995,59.224302607093186,61.46487561826747,109.9747218102848,129.2013144960034,134.87227077854448,202.04363856015192,175.50258211089977,189.79288515961386,173.02664861188632,311.0374289569285,211.30697148188187,172.26445734913307,216.8543767063506,179.52778078622697,180.59616806393456,540.7467769197124,328.01827156639064,369.0005467031219,470.90821970228757
2004-01-08,47.06042668530936,32.01337119931392,73.10310662301958,59.61057320599409,61.37947402690708,109.76976197585513,128.49848012861156,133.3039399442419,201.20234290501895,172.42208022585646,188.7888175046113,169.5709442388126,306.7306767170451,206.56013168938196,170.93257073892804,210.09160160279018,176.11867651771271,180.12259726225093,536.6590055289026,323.025641803734,368.50968335758864,472.72446587696135
2004-01-09,47.32145109390633,33.315768741409244,75.06277965894438,60.039592860042326,62.163172492650894,110.89059536975941,130.20277500159656,134.7711397474962,204.09049947495427,174.54913261519224,197.85389522137177,171.72134752060433,299.51780996987765,212.62457024245958,171.39960337355126,219.27434039776458,179.08617228953983,185.55237916609553,547.9099666619843,333.39426053573754,381.5375298317632,481.9100440208161
2004-01-12,46.97384955283237,33.35284383888876,76.35109127322191,60.844875727102824,62.59949751461868,111.32866948743045,129.69207980513502,134.94070542228806,204.95844441614682,172.48326400851678,197.8983958282218,172.07792801377101,295.43997202322385,215.2595260037381,177.17582824925734,218.51637620976445,178.39598993207855,182.84527361381163,543.021427411053,337.92458994300733,382.09792740987433,484.6069381573844
2004-01-13,47.37977099334816,31.795397203898304,74.41113970319125,60.278160496177115,63.22965646592377,112.133861908453,131.04744243979212,136.22649278280738,210.34407289174257,176.39746973081915,200.87637557227856,172.74624439788823,315.12711470752186,217.5442540967904,177.78862966864364,221.87608362631173,180.29951507372772,185.44061298614426,550.4820583572224,340.73524188226514,385.88068834956783,508.4859868826525
2004-01-14,47.350654724802,31.917015745119603,74.63363724950686,60.182174358720246,62.848039263074504,111.74474851465868,131.38663619101905,135.59105592858361,210.91957752290938,178.65541107473732,201.16718451537292,172.80328490747377,321.5483788920737,220.6398072081503,177.29337695657628,224.04830761676516,181.17262039056462,186.81309842604531,540.0987442567288,332.89727823930207,389.1991071433358,516.8318333813071
2004-01-15,47.39518668878252,31.234889783715076,75.66661042118412,59.69913572841907,61.844402629837575,107.26851869476758,130.39139031013337,134.67470280290803,204.819021726542,178.96262868560135,203.59607012167794,177.50834621400745,321.16060360648567,225.64734364267036,176.1235000732513,224.79689467485696,182.1707957319074,181.53909302416977,540.7551696541332,332.6740524288439,391.75162494791385,516.0793199473051
2004-01-16,47.10870779798688,30.146996933297757,74.61516775202486,60.73185883550481,61.569152783242686,107.12962454236991,129.951521298832,133.49807277416045,203.78381397368037,175.58042953563736,195.00719126802218,175.56713337662106,322.4278298810474,218.06318647100917,175.82981903750294,217.7865717781077,180.0197682054544,178.714421964752,542.0299107395891,325.0859317756005,387.84494584154845,538.8674690993508
2004-01-19,47.10870779798688,30.146996933297757,74.61516775202486,60.73185883550481,61.55987458151937,107.13820045976966,130.0020767618084,133.50986475119143,203.80148723263778,175.58118237410008,194.71377431866014,175.55264541245617,322.47983925028404,218.05043071718254,175.7270270401062,217.80865118442082,180.0197682054544,178.714421964752,588.8096921267093,332.48390005549334,387.90989196207585,538.8674690993508
2004-01-20,47.213140879251526,30.303582939049214,74.15752836785414,59.01340579659499,61.48457777641442,106.82830423568271,129.47932367682574,133.4487883686294,212.17359675785613,173.99452657669315,191.080348666568,175.27347046460932,325.78474165398495,213.3122759143456,175.17978736812927,215.6261387127596,177.63127950100687,176.25106189259432,589.1553382124999,328.920401486451,384.05377327847367,553.6983714362208
